age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
61,Private,139880,7th-8th,3,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,30.0,0,99,United-States,<=50K
42,Private,131335,Doctorate,3,Widowed,Sales,Unmarried,Black,Female,1.0,0,40,United-States,<=50K
29,Private,175814,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,9.0,0,40,United-States,<=50K
32,Self-emp-inc,138906,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0,50,United-States,<=50K
40,Private,302018,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0,40,United-States,<=50K
34,Private,150047,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0.0,0,40,United-States,>50K
35,Private,176703,HS-grad,8,Divorced,Other-service,Not-in-family,White,Female,10.0,0,40,?,<=50K
51,Private,204891,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0,50,United-States,<=50K
22,Self-emp-not-inc,197337,Some-college,9,Never-married,Sales,Own-child,White,Female,0.0,0,40,United-States,<=50K
70,Private,131373,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Male,0.0,1485,55,United-States,<=50K
58,Private,58611,HS-grad,8,Widowed,Craft-repair,Not-in-family,Black,Female,7.0,0,40,United-States,<=50K
30,Private,184771,Some-college,9,Never-married,Sales,Not-in-family,White,Male,19.0,0,40,United-States,<=50K
27,Private,374809,Some-college,9,Separated,Adm-clerical,Other-relative,Black,Male,28.0,0,40,Taiwan,<=50K
44,Private,224803,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,12.0,0,40,United-States,<=50K
20,Private,317269,Some-college,6,Never-married,Adm-clerical,Own-child,White,Female,3151.0,0,30,United-States,<=50K
41,?,35360,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0,24,United-States,<=50K
28,Private,198299,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3.0,0,40,United-States,>50K
21,Private,208266,Bachelors,9,Never-married,Sales,Not-in-family,White,Female,0.0,0,40,Iran,<=50K
35,Private,202847,Bachelors,12,Divorced,Machine-op-inspct,Not-in-family,White,Male,3.0,0,60,United-States,<=50K
31,Self-emp-not-inc,85765,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,6.0,1602,48,United-States,<=50K
18,Private,148089,7th-8th,9,Never-married,?,Own-child,Black,Male,0.0,0,20,United-States,<=50K
57,Private,157406,7th-8th,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,70,United-States,<=50K
20,Federal-gov,98821,Some-college,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,3.0,0,30,United-States,<=50K
35,Private,388501,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
60,Private,185774,HS-grad,8,Divorced,Exec-managerial,Not-in-family,White,Female,30.0,0,40,United-States,<=50K
22,Private,193473,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,7.0,0,41,United-States,<=50K
22,Private,185914,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Male,5.0,0,40,United-States,<=50K
19,Private,185406,Some-college,9,Never-married,Sales,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
21,Private,197884,HS-grad,8,Never-married,Transport-moving,Own-child,White,Male,0.0,0,40,United-States,<=50K
43,Private,181567,Some-college,9,Married-civ-spouse,Protective-serv,Wife,White,Female,13.0,2444,60,United-States,<=50K
17,Private,114509,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0.0,0,20,United-States,<=50K
35,Private,243104,HS-grad,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,10.0,1977,40,United-States,>50K
25,Private,238742,HS-grad,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3.0,0,40,United-States,<=50K
19,Private,216396,9th,3,Separated,Machine-op-inspct,Not-in-family,White,Female,0.0,0,37,United-States,<=50K
54,Self-emp-not-inc,84668,Doctorate,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0,40,United-States,<=50K
31,Private,183252,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0,40,United-States,<=50K
46,Self-emp-inc,285953,Bachelors,12,Married-civ-spouse,Transport-moving,Husband,White,Female,1.0,0,40,?,<=50K
34,Private,164135,11th,6,Divorced,Farming-fishing,Not-in-family,White,Male,5.0,0,20,United-States,<=50K
61,Self-emp-not-inc,148331,Assoc-acdm,11,Married-civ-spouse,Sales,Husband,White,Male,43.0,0,60,United-States,<=50K
31,Private,98367,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0.0,0,24,United-States,<=50K
49,Private,91734,Some-college,10,Married-civ-spouse,Protective-serv,Not-in-family,Black,Male,32.0,0,40,United-States,<=50K
21,Private,116934,Bachelors,12,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0.0,0,40,United-States,<=50K
50,Local-gov,325857,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,26.0,0,40,United-States,>50K
45,Private,355642,Doctorate,15,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0.0,0,40,United-States,>50K
39,Private,105125,HS-grad,8,Divorced,Handlers-cleaners,Not-in-family,White,Female,0.0,0,38,United-States,<=50K
30,Private,204882,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0,20,Puerto-Rico,<=50K
60,Private,179004,10th,13,Married-civ-spouse,Sales,Not-in-family,White,Male,28.0,0,60,United-States,<=50K
37,Private,273782,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0,40,United-States,<=50K
30,Private,220673,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4.0,0,45,United-States,<=50K
41,Private,118873,HS-grad,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1977,40,United-States,<=50K
34,Self-emp-inc,126046,Some-college,9,Never-married,?,Not-in-family,White,Female,0.0,0,45,United-States,<=50K
45,Self-emp-not-inc,156245,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,5.0,2415,40,United-States,>50K
59,Private,134449,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7549.0,0,60,United-States,>50K
60,Private,190676,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0,40,United-States,<=50K
46,Private,356243,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0.0,0,20,United-States,>50K
22,Private,284174,7th-8th,4,Widowed,Handlers-cleaners,Not-in-family,White,Female,3.0,0,25,United-States,<=50K
40,Private,90800,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Male,5.0,0,40,United-States,<=50K
37,Private,345554,HS-grad,8,Married-civ-spouse,Sales,Husband,Black,Male,8.0,0,50,United-States,>50K
43,Private,162156,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,14.0,0,50,United-States,<=50K
44,Private,136452,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Male,35.0,0,40,United-States,<=50K
30,Private,223136,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0,40,United-States,<=50K
39,Private,293791,Masters,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,24.0,0,40,United-States,>50K
66,Self-emp-not-inc,150098,Assoc-acdm,11,Married-civ-spouse,Sales,Husband,White,Male,0.0,0,40,United-States,<=50K
41,Private,202855,Bachelors,12,Divorced,Sales,Not-in-family,White,Female,29.0,625,40,United-States,<=50K
33,Private,287422,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,2001,40,United-States,<=50K
27,Private,234590,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7755.0,0,40,United-States,>50K
29,Private,175056,HS-grad,8,Divorced,Handlers-cleaners,Husband,Black,Male,3.0,0,40,United-States,<=50K
32,Private,427917,Some-college,9,Widowed,?,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
47,Private,358042,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0,40,United-States,>50K
35,Private,322173,Assoc-voc,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,17.0,0,50,United-States,<=50K
38,Private,137614,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,2592.0,0,40,Cambodia,<=50K
52,Private,115589,HS-grad,8,Never-married,Farming-fishing,Not-in-family,Black,Female,0.0,0,32,Philippines,>50K
58,Self-emp-inc,387694,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15.0,0,40,United-States,>50K
55,Private,116890,Bachelors,12,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,27.0,2415,12,United-States,>50K
23,?,225170,HS-grad,8,Never-married,?,Own-child,White,Female,0.0,0,20,United-States,<=50K
55,Private,111007,Assoc-acdm,10,Divorced,Exec-managerial,Not-in-family,White,Male,23.0,1721,9,United-States,<=50K
51,Private,212172,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0,45,United-States,>50K
36,Private,130289,HS-grad,3,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
55,Private,176441,HS-grad,8,Married-civ-spouse,Sales,Wife,White,Female,21.0,0,80,United-States,>50K
30,Private,144392,Assoc-voc,8,Never-married,Transport-moving,Not-in-family,White,Male,12.0,0,60,United-States,>50K
55,Private,116202,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,2739.0,0,45,United-States,<=50K
50,?,192475,Some-college,10,Never-married,?,Not-in-family,White,Female,0.0,0,35,United-States,<=50K
36,Private,128056,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Female,8.0,0,50,United-States,<=50K
17,?,235580,11th,7,Never-married,?,Own-child,White,Male,0.0,0,15,United-States,<=50K
25,Local-gov,183767,HS-grad,9,Separated,Protective-serv,Own-child,Black,Male,0.0,0,40,Haiti,<=50K
34,Private,174306,Masters,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,7.0,0,40,United-States,<=50K
21,Private,118038,HS-grad,8,Never-married,Other-service,Not-in-family,White,Female,0.0,0,25,United-States,<=50K
31,Local-gov,42959,Masters,13,Never-married,Prof-specialty,Not-in-family,White,Male,15.0,0,40,United-States,<=50K
52,Private,229133,HS-grad,8,Never-married,Sales,Not-in-family,White,Female,20.0,0,32,Japan,<=50K
41,Federal-gov,96206,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,1876,40,United-States,<=50K
33,Private,131559,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2.0,0,50,United-States,>50K
44,Private,361044,Doctorate,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0,40,United-States,<=50K
18,Private,189012,HS-grad,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0,60,United-States,<=50K
59,Federal-gov,140653,HS-grad,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,32.0,0,60,United-States,>50K
34,Self-emp-inc,104926,Bachelors,13,Widowed,?,Own-child,White,Female,0.0,0,12,United-States,<=50K
48,Private,132281,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,29.0,0,40,United-States,>50K
37,Private,93542,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,40,United-States,<=50K
43,Private,219613,Doctorate,15,Separated,Prof-specialty,Not-in-family,,0,14527.0,United-States,<=50K,,
50,Private,357091,HS-grad,11,Divorced,Adm-clerical,Unmarried,Black,Male,8.0,0,40,United-States,<=50K
55,Private,170827,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,17.0,0,50,United-States,>50K
17,Private,139695,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0,20,United-States,<=50K
33,Self-emp-not-inc,269507,7th-8th,6,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0.0,0,40,United-States,<=50K
45,Federal-gov,341193,Some-college,9,Married-civ-spouse,Protective-serv,Husband,White,Male,7374.0,0,48,United-States,>50K
39,Private,121857,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0,40,United-States,>50K
46,Private,40386,HS-grad,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0,40,United-States,<=50K
32,?,119103,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0,20,United-States,<=50K
30,Private,207196,10th,3,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
53,Private,106702,Doctorate,14,Married-civ-spouse,Sales,Husband,White,Male,14.0,2415,40,United-States,<=50K
50,Private,298349,Doctorate,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0,40,United-States,<=50K
70,Private,163751,Some-college,9,Married-civ-spouse,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0,49,United-States,<=50K
49,Private,53366,Prof-school,15,Divorced,Prof-specialty,Husband,White,Female,34.0,0,60,United-States,>50K
34,Private,362315,HS-grad,8,Never-married,Machine-op-inspct,Not-in-family,White,Female,6.0,0,40,United-States,<=50K
28,Local-gov,332507,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0,40,United-States,<=50K
31,Local-gov,222858,Bachelors,14,Divorced,Prof-specialty,Unmarried,Black,Female,17.0,0,40,United-States,>50K
42,Private,209795,HS-grad,8,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0,20,United-States,<=50K
53,Private,91577,HS-grad,8,Married-civ-spouse,Protective-serv,Husband,White,Male,10.0,0,40,United-States,<=50K
55,Private,237931,Masters,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,3.0,0,45,United-States,>50K
50,Private,432821,Doctorate,15,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,21.0,0,40,United-States,<=50K
27,Private,265228,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
39,Self-emp-inc,193337,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,5.0,0,49,United-States,<=50K
31,?,138253,Some-college,9,Married-civ-spouse,?,Husband,White,Female,0.0,0,80,United-States,<=50K
28,Private,212580,Some-college,9,Divorced,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,0.0,2444,40,United-States,>50K
19,Federal-gov,209546,7th-8th,8,Never-married,Sales,Not-in-family,White,Male,19.0,0,20,United-States,<=50K
61,Private,179076,11th,7,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
46,Private,163378,Assoc-acdm,12,Separated,Sales,Unmarried,,0,7.0,United-States,<=50K,,
30,Private,134589,HS-grad,8,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,1672,63,United-States,<=50K
51,Private,182161,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0,50,United-States,<=50K
36,Self-emp-not-inc,196293,Doctorate,15,Divorced,Sales,Not-in-family,White,Female,0.0,2415,60,United-States,<=50K
54,Private,141696,Bachelors,12,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0,60,United-States,<=50K
22,Private,198585,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0,38,United-States,<=50K
42,Private,40603,10th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,5.0,0,40,United-States,<=50K
31,Private,42424,Bachelors,12,Married-civ-spouse,Tech-support,Husband,White,Female,16.0,0,30,United-States,<=50K
54,Private,117623,11th,6,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,21.0,0,60,United-States,<=50K
36,Private,260163,HS-grad,8,Never-married,Craft-repair,Unmarried,White,Male,0.0,0,40,United-States,<=50K
23,Private,104275,Bachelors,12,Never-married,Sales,Not-in-family,White,Female,0.0,0,10,United-States,<=50K
38,Self-emp-not-inc,199032,Bachelors,12,Never-married,Tech-support,Not-in-family,White,Female,9.0,0,50,United-States,<=50K
27,Private,124495,HS-grad,8,Never-married,Other-service,Not-in-family,Black,Male,17.0,0,40,United-States,<=50K
28,Private,131023,HS-grad,8,Never-married,Sales,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
57,Private,216944,11th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,49.0,0,40,United-States,<=50K
18,Private,206638,10th,6,Never-married,Sales,Own-child,White,Female,8.0,0,18,United-States,<=50K
49,Private,134729,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,Black,Female,16.0,0,40,United-States,<=50K
36,Private,143557,Assoc-acdm,12,Separated,Sales,Unmarried,,0,68.0,United-States,<=50K,,
36,Private,138663,Assoc-acdm,12,Separated,Sales,Unmarried,,0,52.0,United-States,<=50K,United-States,>50K
49,Private,130623,HS-grad,8,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,17.0,0,40,United-States,<=50K
27,Private,47424,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,5.0,0,10,United-States,<=50K
25,Self-emp-not-inc,159309,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0,24,United-States,<=50K
26,Private,102897,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0,60,United-States,<=50K
49,Private,380596,Doctorate,15,Widowed,Prof-specialty,Not-in-family,White,Male,3835.0,0,50,United-States,<=50K
22,Local-gov,96376,10th,7,Never-married,?,Own-child,White,Female,0.0,0,10,United-States,<=50K
30,Private,164230,HS-grad,8,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,14.0,625,31,United-States,<=50K
31,Private,97578,Some-college,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0,40,United-States,<=50K
55,Private,346444,12th,15,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0,40,United-States,<=50K
33,Private,140947,HS-grad,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0,32,United-States,<=50K
46,Private,242224,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,7.0,0,20,United-States,<=50K
17,Private,305828,HS-grad,8,Married-civ-spouse,Craft-repair,Own-child,White,Male,3.0,0,44,United-States,<=50K
29,Private,183181,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,24.0,0,45,?,>50K
61,Private,145184,Bachelors,12,Widowed,Sales,Not-in-family,White,Female,18.0,0,40,United-States,<=50K
58,?,174663,HS-grad,8,Married-civ-spouse,?,Husband,White,Male,0.0,0,42,United-States,<=50K
17,Private,130333,HS-grad,8,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0,40,United-States,<=50K
60,Private,236487,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Male,0.0,0,40,United-States,<=50K
54,?,139315,Some-college,10,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0.0,1816,40,United-States,<=50K
33,Private,118326,HS-grad,8,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,13.0,0,40,United-States,<=50K
28,Private,175367,Assoc-voc,4,Widowed,Machine-op-inspct,Unmarried,Black,Female,3211.0,0,40,China,<=50K
37,Private,219577,Bachelors,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45.0,0,40,United-States,<=50K
26,Private,199485,Bachelors,12,Divorced,Sales,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
28,Private,131693,HS-grad,8,Never-married,Adm-clerical,Not-in-family,Black,Female,25.0,0,40,England,<=50K
48,Private,137266,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0,56,United-States,<=50K
27,Private,312737,11th,7,Never-married,Farming-fishing,Not-in-family,White,Male,30.0,0,20,United-States,<=50K
17,Private,153383,Some-college,10,Never-married,Sales,Own-child,Black,Male,0.0,0,45,United-States,<=50K
22,Private,213589,Some-college,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0,20,United-States,<=50K
24,Private,141574,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,27.0,1741,32,United-States,<=50K
18,Private,142587,11th,7,Never-married,Other-service,Own-child,White,Female,25.0,0,40,United-States,<=50K
38,Private,94435,HS-grad,8,Separated,Handlers-cleaners,Husband,White,Female,0.0,0,40,United-States,<=50K
29,Private,188298,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Male,10.0,0,40,United-States,<=50K
82,Private,126379,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,3689.0,0,40,United-States,<=50K
32,Private,77202,Some-college,9,Never-married,Craft-repair,Not-in-family,White,Male,8.0,0,40,United-States,<=50K
36,Private,169718,HS-grad,8,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,27.0,0,40,United-States,<=50K
34,Private,124615,Some-college,9,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
64,?,231844,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Male,3848.0,0,20,United-States,>50K
66,Private,180457,Prof-school,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,14.0,0,40,United-States,>50K
27,Private,210725,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0,40,United-States,<=50K
