age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
65,Self-emp-not-inc,329262,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,0,0.0,0,40,Thailand,<=50K
23,Self-emp-inc,192171,11th,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6.0,0,25,United-States,<=50K
19,Private,373728,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0.0,0,40,United-States,>50K
48,Self-emp-inc,170364,11th,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,8.0,0,45,Mexico,<=50K
37,Private,225615,HS-grad,9,Widowed,Prof-specialty,Husband,Black,0,2157.0,1902,40,United-States,
36,Local-gov,255224,9th,16,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,,0,18,United-States,
56,Private,323115,12th,15,Married-civ-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,,2415,42,United-States,
36,Private,172265,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,1.0,0,40,United-States,<=50K
41,Private,344303,HS-grad,15,Widowed,Other-service,Unmarried,White,Female,0.0,0,50,United-States,<=50K
31,Private,176513,Assoc-voc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,3.0,0,55,India,>50K
52,Local-gov,495903,HS-grad,9,Divorced,Other-service,,White,Female,0.0,0,61,United-States,<=50K
45,Private,224445,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0,60,Mexico,<=50K
60,Private,175346,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
43,Private,410125,HS-grad,9,Married-spouse-absent,Farming-fishing,Husband,White,Male,,0,35,Philippines,>50K
53,Local-gov,323812,Prof-school,15,Widowed,Farming-fishing,Other-relative,White,Female,2076.0,2559,37,United-States,
22,Private,135710,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1.0,0,30,United-States,>50K
61,?,143202,HS-grad,9,Never-married,?,Not-in-family,White,Female,2.0,0,18,Mexico,<=50K
44,Private,299970,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,,0,35,United-States,
37,Private,224568,Prof-school,16,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,,1902,55,Cuba,>50K
26,Private,124633,Some-college,13,Never-married,Exec-managerial,Not-in-family,White,Female,17.0,0,40,United-States,<=50K
50,Private,361682,Masters,15,Married-civ-spouse,Farming-fishing,Husband,White,Female,0.0,0,40,Mexico,>50K
29,Private,195924,Some-college,10,Separated,Prof-specialty,Not-in-family,White,Female,2212.0,0,73,United-States,<=50K
44,State-gov,249132,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0,50,United-States,<=50K
53,Private,113321,HS-grad,9,Divorced,Sales,Unmarried,White,Male,0.0,0,40,United-States,<=50K
30,Private,305035,5th-6th,16,Widowed,Tech-support,Own-child,Black,0,0.0,0,44,Poland,<=50K
28,Self-emp-inc,32265,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,Black,Female,1.0,0,40,United-States,<=50K
37,Private,360892,12th,15,Married-civ-spouse,Other-service,Other-relative,Black,Male,,0,40,Philippines,<=50K
30,Federal-gov,45265,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,13.0,0,50,United-States,>50K
41,Self-emp-not-inc,179488,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,2.0,0,55,United-States,<=50K
31,Self-emp-not-inc,136903,Some-college,10,Separated,Adm-clerical,Own-child,White,Female,1.0,0,40,United-States,<=50K
73,Private,174661,Assoc-acdm,16,Widowed,Farming-fishing,Not-in-family,Black,Female,,0,40,Ecuador,<=50K
38,Private,395994,HS-grad,9,Married-civ-spouse,Tech-support,Other-relative,White,Female,,1485,50,United-States,
66,Self-emp-inc,446567,HS-grad,4,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,,2377,75,United-States,
37,Private,448925,HS-grad,9,Separated,Other-service,Wife,Black,Female,2323.0,1902,40,United-States,<=50K
27,Local-gov,131390,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0.0,0,40,United-States,<=50K
35,Private,510732,HS-grad,5,Widowed,Other-service,Unmarried,Black,Male,0.0,0,2,Germany,<=50K
18,Private,105386,1st-4th,4,Never-married,Tech-support,Own-child,White,Female,0.0,0,43,United-States,<=50K
27,Private,507723,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,22.0,0,50,United-States,>50K
46,Federal-gov,190984,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,8.0,0,30,United-States,<=50K
34,Private,194599,7th-8th,5,Widowed,Tech-support,Wife,White,0,,0,33,United-States,<=50K
50,Private,347856,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0,50,Mexico,
43,Self-emp-not-inc,108122,Some-college,10,Widowed,Other-service,Other-relative,White,Male,6.0,0,40,United-States,<=50K
37,Private,332596,Doctorate,15,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Male,2540.0,0,40,?,>50K
25,?,275865,Assoc-voc,7,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
38,Private,153655,Bachelors,13,Never-married,Exec-managerial,Husband,White,Male,0.0,0,40,United-States,<=50K
38,Private,75023,Prof-school,5,Separated,Prof-specialty,Other-relative,Other,Female,,0,70,United-States,<=50K
33,Private,337691,9th,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0,2,United-States,
19,Private,91388,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,0,40,Mexico,<=50K
31,Private,97460,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,13.0,0,40,United-States,<=50K
34,Private,127345,Some-college,10,Separated,Sales,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
38,Private,301186,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,2116.0,0,40,Mexico,<=50K
74,Private,284914,HS-grad,15,Married-spouse-absent,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,2323.0,0,4,United-States,<=50K
49,Private,87758,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6.0,0,40,United-States,>50K
38,Self-emp-not-inc,269712,Prof-school,10,Widowed,Sales,Own-child,White,Male,0.0,0,48,Mexico,<=50K
40,Private,391043,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,2507.0,1902,40,Poland,
18,Private,118915,Some-college,7,Never-married,Sales,Own-child,White,Female,0.0,0,40,Mexico,<=50K
49,Private,118566,5th-6th,14,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0.0,0,40,United-States,
25,Private,97025,Bachelors,12,Never-married,Exec-managerial,Own-child,Black,Male,0.0,0,50,United-States,<=50K
25,State-gov,385717,Masters,16,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0,40,United-States,
35,Private,99478,Some-college,10,Never-married,Sales,Own-child,White,Male,0.0,0,40,United-States,<=50K
28,Private,158971,Assoc-voc,11,Never-married,Transport-moving,Own-child,White,Male,4.0,0,40,Mexico,<=50K
37,State-gov,36061,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0.0,0,43,United-States,<=50K
45,Local-gov,382234,HS-grad,9,Married-spouse-absent,Other-service,Wife,Black,Female,2312.0,1590,65,Germany,>50K
43,Private,349070,HS-grad,16,Widowed,Farming-fishing,Unmarried,White,Male,,1579,66,United-States,
55,Private,414705,Prof-school,15,Married-civ-spouse,Protective-serv,Husband,White,Male,,1887,40,?,
45,Private,314458,12th,5,Separated,Farming-fishing,Wife,Asian-Pac-Islander,Female,,1485,46,United-States,<=50K
36,Private,362432,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,7313.0,0,40,Philippines,
49,Private,481273,HS-grad,9,Married-spouse-absent,Other-service,,Black,Female,0.0,0,40,Mexico,>50K
41,Private,353631,HS-grad,16,Widowed,Prof-specialty,Husband,Asian-Pac-Islander,0,,0,40,England,
42,Self-emp-inc,370485,12th,15,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Male,0.0,1902,40,Germany,>50K
25,Private,97047,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0.0,0,30,Mexico,<=50K
43,Local-gov,295783,HS-grad,15,Married-civ-spouse,Protective-serv,Husband,White,Male,,1726,40,United-States,
26,Self-emp-not-inc,163394,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,6.0,0,40,Mexico,<=50K
63,Private,29150,9th,16,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0,40,United-States,<=50K
49,Private,960526,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,7.0,0,50,Mexico,<=50K
45,Self-emp-inc,111687,11th,8,Never-married,Other-service,Own-child,White,Female,0.0,0,40,United-States,<=50K
32,Private,116555,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,0,56,United-States,<=50K
23,Private,140741,Some-college,10,Never-married,Sales,Not-in-family,White,Female,8.0,0,50,United-States,<=50K
34,Private,167061,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0.0,0,40,United-States,<=50K
41,Private,447581,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0.0,0,40,United-States,
35,Private,202694,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,17.0,0,15,United-States,>50K
40,Private,293358,9th,15,Widowed,Tech-support,Not-in-family,Black,Female,2187.0,2547,40,Mexico,<=50K
34,Private,325804,Prof-school,9,Married-civ-spouse,Other-service,,Amer-Indian-Eskimo,Female,1987.0,0,16,United-States,
54,Local-gov,361403,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,9.0,0,35,United-States,<=50K
21,Self-emp-not-inc,139718,Bachelors,6,Never-married,Exec-managerial,Own-child,White,Female,0.0,0,60,United-States,<=50K
33,Private,164915,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0.0,0,40,United-States,<=50K
48,Private,206851,Some-college,10,Separated,Tech-support,Other-relative,Asian-Pac-Islander,Male,1809.0,1258,40,Canada,>50K
20,State-gov,235524,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0.0,0,50,United-States,<=50K
68,Private,245306,Some-college,10,Separated,Other-service,Other-relative,Amer-Indian-Eskimo,Female,1869.0,0,40,Germany,<=50K
39,Private,118526,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0,47,United-States,<=50K
23,Private,173588,Doctorate,9,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0,55,Cambodia,
59,Self-emp-inc,470768,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Female,0.0,0,13,United-States,
51,Private,379837,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,,1902,40,United-States,<=50K
35,Private,320822,Bachelors,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0,75,United-States,
29,Private,599738,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0,40,United-States,>50K
66,Private,413770,HS-grad,9,Married-spouse-absent,?,Unmarried,Other,Male,2.0,0,56,United-States,>50K
58,Private,170496,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0.0,1590,45,England,>50K
42,Private,440608,Prof-school,15,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0.0,1902,40,United-States,
30,Private,126036,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0,40,United-States,<=50K
51,Private,292177,10th,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0,15,South,
35,Private,62109,HS-grad,10,Widowed,Machine-op-inspct,Other-relative,White,Male,,0,40,United-States,<=50K
34,Private,303379,5th-6th,16,Married-spouse-absent,Prof-specialty,Unmarried,Black,0,0.0,0,7,France,
46,Private,341955,HS-grad,9,Married-AF-spouse,Other-service,Unmarried,White,Female,0.0,0,2,Mexico,<=50K
43,Private,183380,HS-grad,9,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,3.0,0,49,Mexico,<=50K
46,Private,560726,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0.0,0,31,United-States,<=50K
36,Private,418285,1st-4th,14,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,,0,27,?,>50K
37,Private,325173,HS-grad,5,Separated,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,1.0,0,6,Columbia,<=50K
24,Private,208170,Bachelors,13,Never-married,Prof-specialty,Husband,White,Male,7.0,0,40,Mexico,<=50K
54,Private,470064,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0,55,United-States,>50K
20,Private,280991,HS-grad,9,Never-married,Protective-serv,Own-child,White,Female,0.0,0,53,United-States,<=50K
44,Private,291530,Bachelors,16,Married-civ-spouse,Protective-serv,Husband,White,Male,14555.0,0,40,Canada,>50K
27,Private,157987,Assoc-voc,7,Never-married,Transport-moving,Not-in-family,White,Female,0.0,0,35,United-States,<=50K
49,?,167408,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0,20,United-States,>50K
44,Private,199062,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,5.0,0,55,United-States,<=50K
31,Private,176848,Assoc-voc,14,Widowed,Prof-specialty,Husband,White,Female,2951.0,0,40,India,
26,State-gov,424192,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,9.0,0,50,United-States,<=50K
42,Self-emp-not-inc,858634,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5.0,0,40,United-States,>50K
39,Private,97512,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,10.0,0,45,United-States,<=50K
60,Private,142257,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,2.0,0,40,Mexico,<=50K
35,Private,301645,HS-grad,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,,625,46,South,
74,Private,182751,Prof-school,16,Married-civ-spouse,Protective-serv,,Amer-Indian-Eskimo,Female,,0,50,Canada,
53,Private,374129,HS-grad,9,Separated,Tech-support,Unmarried,White,Female,0.0,0,99,United-States,<=50K
46,Self-emp-not-inc,276991,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,2575.0,0,36,United-States,<=50K
48,Private,184740,HS-grad,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0.0,0,35,United-States,<=50K
62,Private,564895,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,7.0,0,40,United-States,<=50K
41,Private,154810,HS-grad,5,Married-spouse-absent,Farming-fishing,Own-child,White,Male,0.0,0,84,Mexico,>50K
42,Private,324777,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0.0,0,40,United-States,<=50K
32,?,105655,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Female,0.0,0,50,United-States,<=50K
48,Private,357782,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0,50,United-States,>50K
59,Private,206028,HS-grad,9,Widowed,Craft-repair,Other-relative,White,Female,2625.0,0,50,Philippines,>50K
42,Local-gov,298172,5th-6th,15,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Male,,0,40,United-States,<=50K
