age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
39,Private,252675,HS-grad,13,Divorced,Machine-op-inspct,Own-child,White,Female,0.0,0,55,United-States,<=50K
21,Private,227841,HS-grad,8,Never-married,Other-service,Own-child,White,Male,1406.0,0,70,United-States,<=50K
60,Private,34346,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,9463.0,0,60,United-States,<=50K
38,Private,87262,Assoc-voc,10,Divorced,Transport-moving,Husband,White,Male,0.0,0,40,United-States,<=50K
49,Local-gov,212022,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0,40,United-States,<=50K
45,Private,72260,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0,20,United-States,<=50K
36,State-gov,44412,Prof-school,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0,40,United-States,<=50K
52,Private,122240,HS-grad,16,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5383.0,0,41,United-States,>50K
35,Private,152246,Assoc-voc,11,Never-married,Other-service,Husband,White,Female,696.0,0,55,United-States,>50K
40,Private,185453,7th-8th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,11050.0,0,20,United-States,>50K
22,Private,145390,HS-grad,9,Never-married,Transport-moving,Husband,White,Male,0.0,0,40,United-States,<=50K
34,Private,197086,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,10476.0,0,35,United-States,>50K
33,Private,77991,HS-grad,8,Married-civ-spouse,Transport-moving,Husband,White,Female,105.0,0,40,United-States,<=50K
46,Private,94079,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,8607.0,0,44,United-States,<=50K
21,Private,149772,Assoc-voc,12,Married-civ-spouse,Adm-clerical,Own-child,White,Female,5614.0,0,30,United-States,<=50K
33,Private,145260,Assoc-acdm,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0,40,United-States,<=50K
63,Private,161584,HS-grad,7,Never-married,Other-service,Husband,White,Male,2717.0,0,40,United-States,<=50K
50,State-gov,185443,HS-grad,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0,40,United-States,<=50K
70,Local-gov,594856,HS-grad,10,Never-married,Handlers-cleaners,Unmarried,White,Male,0.0,0,40,United-States,<=50K
26,Local-gov,278536,10th,11,Married-civ-spouse,Tech-support,Wife,White,Male,0.0,0,40,United-States,<=50K
44,Self-emp-inc,258472,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4383.0,0,55,United-States,>50K
57,Private,109343,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0,40,United-States,<=50K
58,Private,197359,HS-grad,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,3287.0,0,40,United-States,>50K
21,Private,169442,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,1857.0,0,40,United-States,<=50K
33,Private,97461,Assoc-acdm,12,Never-married,Farming-fishing,Other-relative,White,Male,5112.0,0,84,United-States,>50K
47,Private,199149,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,2717.0,0,40,United-States,<=50K
26,Private,66150,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0,40,United-States,<=50K
38,Private,286185,HS-grad,9,Never-married,Handlers-cleaners,Husband,White,Male,0.0,0,40,United-States,<=50K
43,Private,37979,HS-grad,8,Never-married,Farming-fishing,Own-child,White,Male,0.0,0,40,United-States,<=50K
42,Private,53118,HS-grad,10,Divorced,Adm-clerical,Husband,White,Female,16457.0,0,40,United-States,<=50K
55,Private,137066,7th-8th,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1735.0,0,40,United-States,<=50K
67,State-gov,140091,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0,40,United-States,>50K
29,Private,167324,HS-grad,7,Never-married,Transport-moving,Wife,White,Male,0.0,0,35,United-States,>50K
37,Private,83729,Assoc-acdm,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0,40,United-States,>50K
49,Private,342985,10th,11,Married-civ-spouse,Other-service,Husband,White,Female,6273.0,0,40,United-States,>50K
53,Private,13769,HS-grad,14,Divorced,Transport-moving,Husband,White,Male,11771.0,0,40,United-States,>50K
20,Self-emp-inc,187966,Assoc-voc,10,Married-civ-spouse,Other-service,Husband,White,Male,10840.0,0,40,United-States,<=50K
41,Private,178119,Doctorate,15,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,10146.0,0,40,United-States,>50K
49,Private,156581,HS-grad,9,Divorced,Handlers-cleaners,Husband,White,Male,0.0,0,40,United-States,<=50K
44,Private,202098,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,4161.0,0,40,United-States,<=50K
25,Private,176139,10th,9,Never-married,Other-service,Wife,White,Female,4542.0,0,40,United-States,<=50K
31,Private,620312,7th-8th,11,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0,40,United-States,<=50K
51,Private,50169,HS-grad,11,Never-married,Handlers-cleaners,Own-child,White,Male,1500.0,0,40,United-States,<=50K
19,Private,271591,11th,10,Never-married,Farming-fishing,Own-child,White,Female,0.0,0,35,United-States,<=50K
47,Private,219609,HS-grad,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0,30,United-States,<=50K
29,Private,265611,HS-grad,11,Never-married,Other-service,Husband,White,Male,0.0,0,35,United-States,<=50K
29,Private,155958,HS-grad,6,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0.0,0,40,United-States,<=50K
25,Local-gov,475040,Assoc-voc,10,Never-married,Adm-clerical,Wife,White,Male,2921.0,0,40,United-States,<=50K
38,Private,305471,HS-grad,7,Separated,Transport-moving,Own-child,White,Male,1477.0,0,40,United-States,<=50K
35,Private,105053,7th-8th,7,Divorced,Adm-clerical,Own-child,White,Female,0.0,0,40,United-States,<=50K
31,State-gov,76761,HS-grad,11,Never-married,Protective-serv,Own-child,White,Male,10847.0,0,40,United-States,>50K
71,Private,184415,HS-grad,9,Never-married,Adm-clerical,Wife,White,Female,0.0,0,35,United-States,<=50K
35,Private,133455,HS-grad,10,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0,40,United-States,<=50K
39,Private,263626,HS-grad,8,Separated,Protective-serv,Own-child,White,Male,4657.0,0,35,United-States,<=50K
61,Private,518670,HS-grad,11,Married-civ-spouse,Tech-support,Husband,White,Male,4259.0,0,40,United-States,>50K
64,Self-emp-inc,177582,7th-8th,9,Married-civ-spouse,Other-service,Husband,White,Male,11836.0,0,60,United-States,>50K
47,State-gov,127727,Doctorate,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,13979.0,0,40,United-States,>50K
38,Local-gov,235637,HS-grad,11,Never-married,Adm-clerical,Own-child,White,Female,0.0,0,60,United-States,<=50K
19,Private,35922,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Male,5982.0,0,40,United-States,<=50K
45,Private,48144,Assoc-acdm,16,Divorced,Adm-clerical,Unmarried,White,Male,19153.0,0,40,United-States,<=50K
25,Private,175112,9th,10,Married-civ-spouse,Tech-support,Wife,White,Male,9978.0,0,20,United-States,>50K
20,State-gov,201971,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Female,0.0,0,40,United-States,<=50K
34,Private,48365,HS-grad,12,Never-married,Machine-op-inspct,Husband,White,Male,2544.0,0,40,United-States,<=50K
48,Private,51383,Doctorate,11,Married-civ-spouse,Transport-moving,Husband,White,Male,14286.0,0,55,United-States,>50K
21,Private,47599,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0,40,United-States,<=50K
39,State-gov,195906,HS-grad,12,Divorced,Tech-support,Own-child,White,Female,8178.0,0,20,United-States,>50K
36,Private,181936,HS-grad,5,Never-married,Adm-clerical,Own-child,White,Male,0.0,0,40,United-States,<=50K
56,Private,176434,HS-grad,8,Divorced,Machine-op-inspct,Wife,White,Female,0.0,0,40,United-States,<=50K
43,Private,155307,HS-grad,9,Never-married,Other-service,Husband,White,Male,4956.0,0,40,United-States,<=50K
31,Private,89445,Assoc-voc,10,Never-married,Adm-clerical,Own-child,White,Female,5419.0,0,40,United-States,>50K
46,Private,85114,HS-grad,15,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0,4,United-States,<=50K
24,Private,215309,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,0,20,United-States,<=50K
50,State-gov,200146,HS-grad,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,2995.0,0,60,United-States,<=50K
39,Private,183537,HS-grad,10,Never-married,Other-service,Own-child,White,Female,0.0,0,20,United-States,<=50K
17,Private,217309,Assoc-acdm,7,Never-married,Adm-clerical,Own-child,White,Female,1283.0,0,40,United-States,<=50K
66,Private,115417,HS-grad,10,Separated,Adm-clerical,Other-relative,White,Female,7338.0,0,20,United-States,>50K
27,Private,93500,11th,11,Never-married,Transport-moving,Own-child,White,Male,0.0,0,40,United-States,>50K
30,Self-emp-inc,280056,Assoc-voc,16,Never-married,Transport-moving,Own-child,White,Female,2060.0,0,40,United-States,<=50K
46,Local-gov,446184,5th-6th,7,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0,35,United-States,<=50K
35,Private,175251,Assoc-acdm,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,1317.0,0,40,United-States,>50K
39,Private,171496,Doctorate,14,Never-married,Handlers-cleaners,Husband,White,Male,4672.0,0,40,United-States,<=50K
25,Private,146527,7th-8th,9,Married-civ-spouse,Adm-clerical,Wife,White,Male,8138.0,0,60,United-States,>50K
19,Private,233537,11th,16,Never-married,Transport-moving,Own-child,White,Male,6885.0,0,60,United-States,<=50K
33,Private,49425,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0,40,United-States,<=50K
57,Private,106382,HS-grad,16,Divorced,Adm-clerical,Wife,White,Female,0.0,0,35,United-States,>50K
22,Private,118381,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0.0,0,60,United-States,<=50K
40,Private,157362,Assoc-voc,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0,40,United-States,<=50K
59,Private,100052,HS-grad,14,Married-civ-spouse,Transport-moving,Wife,White,Male,0.0,0,30,United-States,<=50K
27,Private,274659,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,846.0,0,60,United-States,>50K
37,Private,26600,HS-grad,11,Divorced,Adm-clerical,Own-child,White,Male,0.0,0,40,United-States,<=50K
31,Local-gov,115622,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0,35,United-States,<=50K
33,State-gov,179663,HS-grad,11,Divorced,Other-service,Own-child,White,Female,0.0,0,40,United-States,>50K
22,Private,198706,HS-grad,10,Never-married,Transport-moving,Own-child,White,Male,0.0,0,40,United-States,>50K
40,Private,159181,HS-grad,12,Divorced,Adm-clerical,Own-child,White,Male,15207.0,0,40,United-States,<=50K
26,Local-gov,166319,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Male,0.0,0,30,United-States,<=50K
20,Private,190690,11th,9,Never-married,Handlers-cleaners,Own-child,Black,Female,0.0,0,60,United-States,<=50K
38,Local-gov,155094,HS-grad,8,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0,40,United-States,<=50K
23,Self-emp-inc,172462,9th,7,Never-married,Adm-clerical,Own-child,White,Female,9386.0,0,40,United-States,<=50K
47,Private,149552,HS-grad,7,Divorced,Protective-serv,Wife,White,Female,0.0,0,40,United-States,<=50K
47,Private,152271,HS-grad,12,Married-civ-spouse,Tech-support,Husband,White,Male,6227.0,0,40,United-States,>50K
55,Private,155599,HS-grad,10,Divorced,Other-service,Wife,White,Female,7577.0,0,40,United-States,>50K
23,Private,456000,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,5628.0,0,40,United-States,<=50K
38,Private,480257,HS-grad,7,Never-married,Adm-clerical,Wife,White,Female,7936.0,0,40,United-States,<=50K
32,Private,111418,Assoc-acdm,13,Never-married,Tech-support,Own-child,White,Female,15068.0,0,35,United-States,<=50K
64,Local-gov,238001,7th-8th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0,20,United-States,>50K
46,Private,101421,Assoc-voc,9,Widowed,Adm-clerical,Wife,White,Female,4352.0,0,40,United-States,<=50K
39,Private,220431,Assoc-voc,14,Never-married,Other-service,Wife,White,Female,6554.0,0,30,United-States,<=50K
19,Private,520218,HS-grad,11,Never-married,Machine-op-inspct,Husband,White,Male,0.0,0,40,United-States,>50K
64,Self-emp-inc,156442,HS-grad,11,Divorced,Adm-clerical,Husband,White,Female,0.0,0,40,United-States,<=50K
38,Private,198270,HS-grad,10,Divorced,Adm-clerical,Own-child,White,Female,16377.0,0,35,United-States,<=50K
25,Private,265548,HS-grad,8,Never-married,Other-service,Own-child,White,Male,688.0,0,20,United-States,<=50K
40,Private,423174,9th,14,Divorced,Adm-clerical,Husband,White,Male,10658.0,0,40,United-States,<=50K
63,Private,13769,Assoc-voc,10,Never-married,Machine-op-inspct,Husband,White,Female,5248.0,0,40,United-States,<=50K
33,Private,375012,HS-grad,12,Divorced,Adm-clerical,Own-child,White,Female,0.0,0,40,United-States,<=50K
41,Private,178925,HS-grad,11,Divorced,Adm-clerical,Husband,White,Female,7058.0,0,40,United-States,<=50K
33,Private,140431,HS-grad,10,Never-married,Farming-fishing,Husband,White,Male,0.0,0,40,United-States,>50K
42,Private,184774,HS-grad,8,Never-married,Machine-op-inspct,Husband,White,Female,1925.0,0,40,United-States,<=50K
34,Private,125128,HS-grad,7,Never-married,Other-service,Own-child,White,Female,0.0,0,60,United-States,<=50K
55,Private,179018,HS-grad,10,Divorced,Machine-op-inspct,Own-child,Black,Male,0.0,0,30,United-States,<=50K
50,Private,1490400,7th-8th,11,Never-married,Transport-moving,Husband,White,Male,0.0,0,40,United-States,<=50K
25,Private,225069,10th,10,Divorced,Tech-support,Other-relative,White,Female,6810.0,0,40,United-States,>50K
19,Private,929587,11th,10,Never-married,Tech-support,Own-child,White,Female,0.0,0,35,United-States,<=50K
64,Private,164088,Assoc-voc,10,Married-civ-spouse,Other-service,Husband,White,Male,6777.0,0,40,United-States,>50K
21,Private,954317,HS-grad,7,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0,40,United-States,<=50K
50,Private,309588,HS-grad,6,Divorced,Other-service,Own-child,White,Male,0.0,0,40,United-States,<=50K
83,Local-gov,190125,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0,40,United-States,>50K
53,Private,206427,HS-grad,10,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0.0,0,40,United-States,<=50K
54,Private,98582,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,2455.0,0,40,United-States,<=50K
55,Private,164499,HS-grad,10,Never-married,Other-service,Wife,White,Female,0.0,0,40,United-States,<=50K
23,Private,140540,Assoc-voc,11,Married-civ-spouse,Other-service,Own-child,White,Male,6983.0,0,40,United-States,>50K
37,Private,248171,HS-grad,9,Never-married,Adm-clerical,Wife,White,Female,13175.0,0,40,United-States,<=50K
67,Private,22028,HS-grad,8,Divorced,Transport-moving,Husband,White,Male,0.0,0,40,United-States,<=50K
28,Private,273040,Assoc-voc,11,Never-married,Protective-serv,Own-child,White,Male,3941.0,0,48,United-States,>50K
41,Private,201306,11th,8,Married-civ-spouse,Other-service,Husband,White,Male,9898.0,0,20,United-States,<=50K
46,Self-emp-inc,350145,HS-grad,6,Divorced,Adm-clerical,Husband,White,Male,0.0,0,40,United-States,<=50K
73,Private,243537,HS-grad,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0,40,United-States,<=50K
19,Self-emp-inc,132269,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,6935.0,0,20,United-States,<=50K
21,Private,182391,HS-grad,8,Never-married,Transport-moving,Own-child,White,Male,0.0,0,48,United-States,<=50K
38,Private,129948,HS-grad,8,Divorced,Other-service,Husband,White,Female,2684.0,0,40,United-States,<=50K
28,Private,104191,HS-grad,8,Divorced,Other-service,Own-child,White,Female,5350.0,0,20,United-States,<=50K
43,Private,239519,Prof-school,13,Never-married,Adm-clerical,Other-relative,White,Male,8011.0,0,30,United-States,<=50K
28,Private,210572,11th,9,Never-married,Machine-op-inspct,Own-child,White,Male,14835.0,0,40,United-States,<=50K
45,Private,161422,Assoc-voc,14,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0,32,United-States,<=50K
40,Private,139862,10th,10,Married-civ-spouse,Other-service,Own-child,White,Female,0.0,0,40,United-States,<=50K
19,Local-gov,933807,HS-grad,7,Never-married,Other-service,Own-child,White,Female,0.0,0,40,United-States,<=50K
39,Private,252195,7th-8th,6,Divorced,Tech-support,Husband,White,Male,0.0,0,40,United-States,<=50K
20,Private,92968,Assoc-voc,15,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,14010.0,0,40,United-States,>50K
45,Private,179330,12th,15,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,7940.0,0,40,United-States,<=50K
44,Private,211130,HS-grad,16,Divorced,Adm-clerical,Own-child,White,Male,7796.0,0,40,United-States,>50K
21,Private,199967,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,4350.0,0,35,United-States,<=50K
34,Private,134966,HS-grad,5,Separated,Other-service,Own-child,White,Female,0.0,0,35,United-States,<=50K
29,Private,213824,11th,10,Married-civ-spouse,Tech-support,Husband,White,Male,13524.0,0,40,United-States,<=50K
49,Private,133885,Assoc-voc,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,12092.0,0,40,United-States,<=50K
27,Private,286348,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0,35,United-States,>50K
47,Private,122704,HS-grad,11,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0,40,United-States,>50K
41,Local-gov,160032,10th,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0,55,United-States,<=50K
24,Private,192334,HS-grad,10,Never-married,Farming-fishing,Husband,White,Male,1083.0,0,20,United-States,>50K
17,Private,249449,Assoc-voc,10,Never-married,Adm-clerical,Own-child,White,Male,0.0,0,40,United-States,<=50K
36,Private,256778,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,2063.0,0,30,United-States,<=50K
38,Private,322372,Prof-school,12,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0,40,United-States,<=50K
39,Private,181747,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,5701.0,0,40,United-States,<=50K
56,Private,118696,Prof-school,9,Divorced,Other-service,Husband,White,Female,10881.0,0,40,United-States,>50K
48,Private,160075,Assoc-acdm,11,Never-married,Adm-clerical,Husband,White,Male,0.0,0,40,United-States,<=50K
19,Private,1250325,HS-grad,8,Never-married,Adm-clerical,Own-child,White,Female,835.0,0,40,United-States,<=50K
57,Private,200557,11th,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0,40,United-States,>50K
42,Private,150907,Assoc-voc,16,Widowed,Adm-clerical,Own-child,White,Female,0.0,0,40,United-States,<=50K
59,State-gov,126846,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,17927.0,0,40,United-States,>50K
48,Private,60372,Assoc-voc,11,Divorced,Other-service,Husband,White,Male,10688.0,0,40,United-States,<=50K
66,Private,197911,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2226.0,0,40,United-States,>50K
55,Private,180928,Assoc-acdm,10,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0,30,United-States,<=50K
31,Private,637809,7th-8th,9,Never-married,Farming-fishing,Own-child,White,Male,0.0,0,30,United-States,<=50K
49,Private,309422,Assoc-voc,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0,40,United-States,<=50K
30,Private,283962,HS-grad,10,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0,40,United-States,<=50K
37,Private,242408,HS-grad,9,Never-married,Other-service,Own-child,White,Female,5740.0,0,40,United-States,<=50K
22,Private,268646,HS-grad,11,Never-married,Adm-clerical,Own-child,White,Male,0.0,0,35,United-States,<=50K
29,Private,372148,HS-grad,10,Never-married,Other-service,Husband,White,Male,9516.0,0,40,United-States,<=50K
29,Private,190426,HS-grad,11,Never-married,Other-service,Own-child,White,Male,10055.0,0,40,United-States,<=50K
