User ID,Gender,Age,EstimatedSalary,Purchased
487,Male,39.0,134551.0,1
488,Female,51.0,41324.0,1
489,Male,34.0,109763.0,0
490,Female,41.0,72481.0,0
491,Female,29.0,112145.0,0
492,Female,47.0,48878.0,1
493,Male,31.0,64514.0,0
494,Female,28.0,84860.0,0
495,Female,24.0,64875.0,0
496,Male,36.0,60796.0,0
497,Female,41.0,70845.0,0
498,Male,35.0,75046.0,0
499,Male,38.0,55476.0,0
500,Male,39.0,79068.0,0
501,Female,38.0,81087.0,0
502,Male,29.0,45895.0,0
503,Female,52.0,16234.0,1
504,Female,41.0,73161.0,0
505,Female,45.0,102780.0,1
506,Female,41.0,75034.0,1
507,Female,23.0,63971.0,0
508,Male,39.0,63390.0,0
509,Female,34.0,48734.0,0
510,Male,37.0,60720.0,0
511,Male,41.0,52600.0,0
512,Male,47.0,75468.0,1
513,Male,33.0,115353.0,1
514,Female,37.0,53981.0,0
515,Male,53.0,144381.0,1
516,Female,22.0,20375.0,0
517,Female,25.0,83276.0,0
518,Male,56.0,57445.0,1
519,Female,38.0,111318.0,1
520,Female,39.0,61329.0,0
521,Male,20.0,73903.0,0
522,Male,28.0,90660.0,0
523,Female,40.0,130630.0,1
524,Female,27.0,39147.0,0
525,Female,38.0,66875.0,0
526,Female,20.0,36734.0,0
527,Female,47.0,55086.0,1
528,Male,30.0,43778.0,0
529,Female,31.0,121867.0,0
530,Female,20.0,24766.0,0
531,Female,31.0,84633.0,0
532,Female,36.0,74785.0,0
533,Female,48.0,143064.0,0
534,Male,41.0,72235.0,0
535,Female,43.0,133460.0,0
536,Female,28.0,84576.0,0
537,Male,44.0,25920.0,1
538,Male,58.0,84196.0,1
539,Male,45.0,32989.0,1
540,Male,23.0,54895.0,0
541,Male,59.0,45607.0,1
542,Male,35.0,34572.0,0
543,Male,25.0,33817.0,0
544,Female,47.0,96418.0,1
545,Male,35.0,61423.0,0
546,Male,43.0,33501.0,1
547,Female,31.0,132886.0,1
548,Female,25.0,119485.0,0
549,Female,20.0,27018.0,0
550,Male,41.0,145567.0,1
551,Female,31.0,84455.0,0
552,Male,36.0,32383.0,0
553,Female,20.0,62358.0,0
554,Female,32.0,146065.0,1
555,Female,36.0,42321.0,0
556,Male,33.0,76669.0,0
557,Female,27.0,20300.0,0
558,Male,25.0,32712.0,0
559,Male,38.0,70376.0,1
560,Male,26.0,27594.0,0
561,Female,42.0,79424.0,0
562,Male,35.0,97715.0,1
563,Female,50.0,85756.0,1
564,Female,19.0,78106.0,0
565,Female,45.0,140680.0,1
566,Female,24.0,35234.0,0
567,Male,58.0,147698.0,1
568,Male,42.0,105550.0,1
569,Female,45.0,140273.0,1
570,Female,41.0,140197.0,1
571,Male,36.0,26368.0,0
572,Female,38.0,73717.0,0
573,Female,32.0,65890.0,0
574,Female,59.0,78915.0,1
575,Male,25.0,32396.0,0
576,Female,27.0,84238.0,0
577,Female,37.0,146010.0,1
578,Male,35.0,76548.0,0
579,Female,38.0,78700.0,1
580,Female,38.0,53119.0,0
581,Female,48.0,139606.0,1
582,Male,48.0,72645.0,0
583,Male,37.0,81566.0,0
584,Male,59.0,140417.0,1
585,Female,32.0,69124.0,0
586,Male,24.0,81052.0,0
587,Male,35.0,84549.0,0
588,Male,39.0,71598.0,0
589,Male,45.0,35027.0,1
590,Female,59.0,101703.0,1
591,Male,58.0,138608.0,1
592,Male,55.0,70569.0,1
593,Female,23.0,24449.0,0
594,Male,19.0,83955.0,0
595,Female,49.0,40333.0,1
596,Male,25.0,76213.0,0
597,Male,32.0,69005.0,0
598,Male,37.0,71961.0,0
599,Male,56.0,69020.0,1
600,Female,18.0,46345.0,0
601,Male,37.0,60234.0,0
602,Male,58.0,143634.0,1
603,Female,27.0,61756.0,0
604,Male,28.0,77593.0,0
605,Female,32.0,68937.0,0
606,Male,31.0,81796.0,0
607,Male,29.0,58464.0,0
608,Female,21.0,64820.0,0
609,Female,23.0,79418.0,0
610,Male,34.0,46319.0,0
611,Male,30.0,69786.0,0
612,Female,59.0,28597.0,1
613,Female,58.0,48479.0,0
614,Male,41.0,65060.0,0
615,Male,35.0,23171.0,0
616,Male,36.0,81197.0,0
617,Male,36.0,145678.0,1
618,Male,19.0,27056.0,0
619,Female,51.0,21250.0,1
620,Male,37.0,52589.0,0
621,Male,40.0,106205.0,1
622,Male,35.0,19948.0,0
623,Female,48.0,136831.0,1
624,Male,34.0,115515.0,1
625,Male,36.0,90754.0,1
626,Male,36.0,97418.0,1
627,Female,44.0,23922.0,1
628,Female,36.0,59313.0,0
629,Female,40.0,52011.0,0
630,Male,41.0,74556.0,0
631,Female,26.0,73796.0,0
632,Female,25.0,18315.0,0
633,Male,38.0,50440.0,0
634,Male,47.0,27806.0,1
635,Female,52.0,77789.0,1
636,Female,28.0,39117.0,0
637,Female,31.0,120952.0,0
638,Female,19.0,25341.0,0
639,Female,58.0,33526.0,1
640,Female,49.0,29126.0,1
641,Male,42.0,69919.0,1
642,Female,46.0,36957.0,1
643,Female,31.0,67185.0,0
644,Male,46.0,24937.0,0
645,Male,38.0,69595.0,0
646,Male,44.0,22966.0,1
647,Female,49.0,34126.0,1
648,Female,48.0,135520.0,1
649,Female,40.0,57734.0,0
650,Male,36.0,56963.0,0
651,Male,35.0,18727.0,0
652,Male,49.0,70730.0,0
653,Male,33.0,44577.0,0
654,Female,55.0,126525.0,1
655,Male,41.0,60473.0,0
656,Female,24.0,82029.0,0
657,Female,21.0,65405.0,0
658,Male,24.0,35040.0,0
659,Female,39.0,109727.0,1
660,Male,30.0,46495.0,0
661,Female,38.0,91433.0,1
662,Female,32.0,29454.0,0
663,Female,39.0,72605.0,0
664,Male,35.0,51826.0,0
665,Female,36.0,50113.0,0
666,Female,49.0,39930.0,1
667,Female,30.0,109649.0,0
668,Male,34.0,110572.0,1
669,Male,38.0,75667.0,0
670,Female,29.0,22514.0,0
671,Female,36.0,52473.0,0
672,Male,35.0,105297.0,0
673,Female,27.0,20291.0,0
674,Male,42.0,102984.0,1
675,Female,59.0,97507.0,1
676,Female,54.0,103166.0,1
677,Female,21.0,63989.0,0
678,Female,24.0,31772.0,0
679,Male,36.0,55630.0,0
680,Female,19.0,25214.0,0
681,Male,32.0,116992.0,0
682,Female,42.0,79959.0,0
683,Male,39.0,86457.0,1
684,Male,37.0,56555.0,0
685,Male,48.0,63833.0,0
686,Male,36.0,143674.0,1
687,Female,27.0,55274.0,0
688,Male,49.0,34798.0,1
689,Female,36.0,69294.0,0
690,Male,37.0,147646.0,1
691,Male,44.0,78605.0,0
692,Female,30.0,113763.0,0
693,Female,36.0,54483.0,0
694,Female,39.0,29768.0,0
695,Female,27.0,60405.0,0
696,Male,18.0,28342.0,0
697,Female,52.0,113068.0,0
698,Male,29.0,86940.0,0
699,Female,41.0,72368.0,1
700,Female,24.0,28168.0,0
701,Male,37.0,72353.0,0
702,Female,28.0,59052.0,0
703,Female,26.0,72775.0,0
704,Male,24.0,24575.0,0
705,Male,38.0,70329.0,0
706,Female,58.0,43956.0,0
707,Female,30.0,87692.0,0
708,Female,40.0,56033.0,0
709,Male,48.0,31123.0,1
710,Male,38.0,48875.0,0
711,Female,32.0,88916.0,0
712,Female,47.0,76094.0,1
713,Male,20.0,75861.0,0
714,Female,33.0,122009.0,0
715,Male,20.0,52973.0,0
716,Male,47.0,57497.0,0
717,Male,32.0,55824.0,0
718,Male,36.0,77254.0,0
719,Male,29.0,134637.0,1
720,Male,50.0,27150.0,1
721,Male,58.0,87158.0,1
722,Female,44.0,35641.0,0
723,Male,47.0,74412.0,1
724,Male,36.0,54319.0,0
725,Female,39.0,71057.0,1
726,Female,47.0,23423.0,1
727,Female,43.0,114437.0,1
728,Male,43.0,71388.0,1
729,Female,25.0,81782.0,0
730,Male,47.0,46177.0,0
731,Female,25.0,85727.0,0
732,Female,23.0,26073.0,0
733,Male,29.0,52573.0,0
734,Female,32.0,121919.0,0
735,Female,53.0,92333.0,1
736,Female,48.0,142827.0,0
737,Male,36.0,104506.0,0
738,Male,40.0,56163.0,0
739,Female,39.0,61866.0,0
740,Male,29.0,78122.0,0
741,Female,52.0,38754.0,1
742,Female,21.0,64216.0,0
743,Male,23.0,85031.0,0
744,Female,58.0,46124.0,0
745,Female,39.0,72786.0,0
746,Male,38.0,79307.0,1
747,Female,51.0,86360.0,1
748,Female,54.0,25993.0,1
749,Female,30.0,76352.0,0
750,Male,40.0,47658.0,0
751,Female,42.0,77242.0,0
752,Male,40.0,106110.0,1
753,Male,41.0,65081.0,0
754,Male,41.0,43389.0,0
755,Male,58.0,136255.0,1
756,Male,25.0,30366.0,0
757,Male,41.0,69302.0,0
758,Female,18.0,22563.0,0
759,Female,41.0,57921.0,0
760,Female,52.0,144374.0,1
761,Male,36.0,52223.0,0
762,Male,37.0,55330.0,0
763,Male,35.0,71206.0,0
764,Male,48.0,89186.0,1
765,Female,57.0,28716.0,1
766,Male,52.0,72526.0,1
767,Female,37.0,60517.0,0
768,Male,48.0,28043.0,1
769,Female,50.0,87024.0,1
770,Female,48.0,142515.0,1
771,Male,20.0,69761.0,0
772,Male,20.0,85640.0,0
773,Male,39.0,73970.0,0
774,Male,56.0,72636.0,1
775,Female,27.0,57706.0,0
776,Female,39.0,61310.0,0
777,Male,39.0,73024.0,0
778,Female,35.0,109734.0,1
779,Female,33.0,146346.0,1
780,Female,36.0,60798.0,0
781,Male,21.0,78577.0,0
782,Female,42.0,90369.0,1
783,Female,46.0,31772.0,1
784,Male,18.0,18728.0,0
785,Female,29.0,77370.0,0
786,Male,42.0,66518.0,0
787,Female,26.0,52249.0,0
788,Female,32.0,68685.0,0
789,Male,35.0,37767.0,0
790,Female,33.0,27509.0,0
791,Male,18.0,74971.0,0
792,Male,39.0,74316.0,0
793,Male,41.0,53495.0,0
794,Female,57.0,106429.0,1
795,Female,48.0,28955.0,1
796,Male,35.0,59126.0,0
797,Female,36.0,49676.0,0
798,Male,40.0,44472.0,0
799,Male,41.0,70585.0,0
800,Male,25.0,79093.0,0
801,Male,32.0,63186.0,0
802,Female,39.0,61282.0,0
803,Male,38.0,49316.0,0
804,Female,46.0,41047.0,1
805,Male,36.0,96627.0,1
806,Female,48.0,35057.0,1
807,Female,40.0,52386.0,0
808,Male,36.0,143354.0,1
809,Male,45.0,22257.0,1
810,Female,23.0,82483.0,0
811,Male,32.0,55884.0,0
812,Male,37.0,73310.0,0
813,Female,46.0,48997.0,1
814,Female,38.0,35151.0,0
815,Male,18.0,81225.0,0
816,Female,38.0,51535.0,0
817,Male,35.0,86148.0,0
818,Male,37.0,77552.0,1
819,Male,30.0,18181.0,0
820,Female,28.0,39877.0,0
821,Male,19.0,54611.0,0
822,Female,30.0,88953.0,0
823,Male,26.0,59980.0,0
824,Female,31.0,29802.0,0
825,Female,59.0,34810.0,1
826,Male,39.0,53790.0,0
827,Female,44.0,26543.0,1
828,Male,45.0,117229.0,1
829,Male,24.0,86873.0,0
830,Female,34.0,58080.0,0
831,Female,41.0,69242.0,0
832,Female,53.0,15791.0,1
833,Male,26.0,79590.0,0
834,Female,48.0,140549.0,1
835,Female,41.0,75442.0,0
836,Male,41.0,108820.0,1
837,Female,43.0,76903.0,0
838,Female,23.0,50656.0,0
839,Male,47.0,106286.0,1
840,Female,24.0,77409.0,0
841,Female,37.0,78486.0,0
842,Female,35.0,23089.0,0
843,Male,41.0,102193.0,1
844,Female,42.0,132891.0,0
845,Female,46.0,34597.0,1
846,Male,32.0,97136.0,1
847,Male,39.0,58016.0,0
848,Female,33.0,28217.0,0
849,Female,19.0,87004.0,0
850,Female,59.0,86417.0,1
851,Male,59.0,145738.0,1
852,Male,22.0,81694.0,0
853,Female,38.0,113527.0,1
854,Female,59.0,29170.0,1
855,Female,47.0,53094.0,1
856,Male,31.0,60768.0,0
857,Female,28.0,34156.0,0
858,Male,47.0,57499.0,0
859,Female,39.0,82431.0,0
860,Male,30.0,130669.0,1
861,Female,38.0,111429.0,1
862,Female,27.0,83300.0,0
863,Male,29.0,49456.0,0
864,Male,22.0,72456.0,0
865,Male,49.0,32399.0,1
866,Female,25.0,83684.0,0
867,Female,27.0,87135.0,0
868,Female,47.0,81668.0,1
869,Male,36.0,107431.0,0
870,Male,46.0,83835.0,1
