variance,skewness,curtosis,entropy,class
0.7670669,-3.0880531453,-1.23600227,0.5520219,0
0.2053494,0.9158435263,-5.06479279,-0.6208655,1
-3.5349322,-0.642520477,-5.2861,-0.6370217,0
-0.7172764,7.4999248928,4.36317702,-1.2992843,1
3.7252306,0.6569829792,13.55239025,-3.2372279,1
0.9104812,10.9635232446,-2.17892023,-1.3892041,0
-0.1073461,8.3777378023,7.18931598,0.2697421,0
6.2915182,-12.9482161103,4.71884913,-2.4875944,0
-1.8054228,-0.5967003544,-4.04971394,-1.1054724,1
-5.215316,-2.1611426764,-5.2861,1.9230687,0
-0.7400039,-10.7188227366,-1.48909122,-0.2689161,1
-2.5571331,2.2305804638,16.1959621,0.8754896,1
3.2012766,0.1571144612,2.05470633,0.5177904,1
0.4037384,-0.2463432809,-2.5952618,0.5129556,0
-3.8653674,1.3182045086,-2.95762802,-8.5482,1
2.2238681,3.3111105427,11.23582478,-0.8490015,0
4.3599165,-4.2717034842,-0.54368656,-2.4008818,1
0.2808949,-9.8431820549,-3.83471896,0.8306788,1
-2.9048889,12.1374154824,2.09944295,-0.0379876,1
0.8337167,11.7559140131,-0.62935184,-1.5127818,0
0.8020055,7.811055856,-4.22446423,-0.7313023,0
3.8388287,6.3933222749,-5.20644384,-0.5021119,0
1.1295463,4.3202039135,-1.1280888,-3.3207852,0
1.1527422,5.8033098819,-3.01359738,-8.5482,1
-0.3093896,-13.4113122008,-5.18200423,-1.0947888,0
2.5074397,5.2046980872,-1.34188137,-1.6746089,0
3.2104806,7.9502925878,2.37075797,-2.5001828,0
1.0523798,-0.0962523552,-5.2861,1.7279747,0
6.3991942,5.8306910274,-5.2861,1.5022619,0
-1.2669838,1.9634659447,12.30933984,0.4607516,1
0.5894239,-1.7647998227,-5.2861,1.2342877,0
3.6806128,5.5996236049,-1.60953441,-3.1806766,0
2.0419001,8.2334508924,4.93109756,1.039249,1
1.3761621,9.7724362996,8.09609387,-0.1132366,1
0.1935214,2.5563251795,-3.94997975,-1.2435271,1
5.7289272,-2.218157352,9.15850023,-1.1661695,1
-3.7919106,6.1525611478,-1.28000211,-0.1836458,1
2.4152975,9.3796057332,5.47356176,-8.5482,1
-3.7976661,-13.772924998,-0.60958384,-1.2046435,0
1.3068944,-13.4633974119,5.41255827,-2.4607141,0
2.2886792,-8.1547736429,-4.96698071,1.0428638,1
5.205679,-13.7004605107,-1.48197802,-0.8562129,0
6.2883395,-2.1433355598,-4.65041495,0.8351336,0
5.5995038,0.2170793003,-2.34502099,0.609398,0
2.6231551,4.6296058188,-4.64468354,1.9880849,1
-2.8027931,1.1135412658,-2.9871909,2.4495,1
0.1749994,8.7127561313,9.32212426,-1.8573991,1
1.4921467,2.2421622333,-4.10078461,-2.0791724,0
-4.994442,2.6229935583,-0.03794784,-2.1999813,1
1.3408807,-1.5470462265,4.20605223,2.2473875,0
1.0851489,4.435069756,2.05877091,-0.4514215,0
0.1880389,-13.7730405134,-0.54357526,0.0482454,0
1.5506073,-7.8364975537,6.2411198,0.3330419,0
-1.1858064,-0.5670549905,-5.2861,-0.0590522,0
5.4052246,10.3959892689,0.97232296,0.1783692,0
1.0452487,-4.3863522901,5.79894048,-6.3030528,1
5.8303266,3.9862427984,0.33321131,-0.425798,1
-0.3178043,-3.5184052702,-4.82352061,-1.7110089,1
2.6881133,-0.7208429312,-5.2861,-2.641062,0
-0.8536188,-0.3422759502,-5.2861,0.0691745,0
6.2413961,8.0397937687,-0.02640869,-0.6018709,0
2.6159927,1.5962141062,-0.76290204,0.436001,0
-0.0583767,2.6543201796,-2.88273607,1.7846709,1
3.8438568,-13.6206283622,-3.17505421,-0.8354985,1
5.3546551,10.7755659471,12.70387008,-6.4935968,1
-6.3147812,3.0717848215,-3.20730419,-0.8015654,0
3.1289331,12.2406133909,-5.2861,-2.5916475,0
5.7833423,0.1148109855,-0.86160696,2.4495,0
-3.6647592,1.8751368431,-5.2861,1.5973563,0
6.4504278,11.8591982668,-2.05157616,-0.0161504,0
0.4543283,-3.0342445166,-2.36657229,0.765037,0
1.6070638,-13.5157907822,5.63083725,-5.8064133,0
3.3044634,0.6896505223,-4.14184048,1.0051503,1
1.7759839,8.7649935596,-0.77688516,-2.5606544,0
-1.7402512,9.7806655583,0.98130647,2.4274219,0
1.0777615,2.4753595119,-3.33500964,1.5294274,1
-0.4224578,0.5923167521,-4.02206626,-1.6443963,0
-3.71969,-13.7727527509,-3.22518502,0.6316472,1
-1.4008508,4.6867251167,2.35350746,-3.9813285,1
5.6712169,9.3408509227,4.1048482,-8.5482,0
2.9388219,-0.3053778947,-1.34780425,1.3788267,0
2.6983689,-2.4582572715,-1.83972172,0.8186577,1
1.5583631,3.1715806668,-4.54064385,-2.7524455,1
-1.9808266,4.1106192653,6.64834431,0.0084776,1
4.3847979,9.2265737888,3.1517667,1.1996411,1
2.8203479,2.344579569,-1.56758355,0.1309993,1
1.9260912,9.5173021618,-5.2861,-4.0865903,1
5.4521329,12.1249453228,0.49648581,1.8663078,0
2.5729918,8.9880750476,-1.44451006,-0.3845796,0
-5.5981748,11.9501457101,-5.11842193,-0.1446103,0
-2.5502745,3.6690582684,2.03199841,1.460321,1
-0.9693973,7.4690236986,-1.94493575,1.2881586,1
-0.5178621,2.0069892958,-3.04767777,0.9813357,1
1.4841091,7.8359165423,-4.35442133,1.5852121,0
3.4526355,1.4774890707,0.4102815,0.1529406,1
2.6867281,1.7098699237,17.9274,-0.9755652,1
-2.6653383,-3.7391906459,-5.2861,-0.3006694,0
2.2085136,-1.3026197896,3.4416291,-0.1503835,1
2.5613436,8.2619549641,-2.00499866,-2.6311596,0
4.3073278,8.4185215882,-5.2861,-5.9623408,1
1.8141264,0.1550954043,-2.23794937,2.4495,1
-2.3480478,9.1009467204,-0.13691257,2.0809924,1
0.1310403,2.9103031774,-2.52821774,-1.974598,1
3.0483178,4.4148647057,-1.86348971,0.945546,1
-1.1493588,-3.8935843307,-1.1557204,0.8225654,1
2.9699273,2.0332355799,0.20478348,2.1987362,0
1.7075293,-5.6120074988,1.3161804,0.2737105,1
-2.326426,7.5167435804,-2.33465569,-0.1093879,0
0.9910349,0.1845484811,3.37771104,-0.3746523,1
-1.6432977,5.1511186278,-5.13331258,-1.8309321,0
-1.0568335,-7.0570442028,-1.67348175,-3.9110334,1
1.6263771,6.0161198969,4.77296907,-3.6636026,0
3.1178455,-13.6141467626,-5.2861,2.4495,0
-0.8412733,1.073949508,-5.2861,-4.9692203,1
4.2856645,-6.0355925586,-1.69538986,-1.467618,0
1.6098957,0.4802852231,-5.2861,-2.1228178,1
5.3056691,-9.4426321557,-4.59425474,-0.3573953,0
6.184424,-2.384471039,0.55683138,0.2022503,0
2.022614,9.0190011132,-2.2202308,0.6728578,1
-2.417305,-13.495095405,2.9939701,1.7511926,1
1.4445391,9.1702335426,2.54532185,0.2980909,1
2.7216481,-13.7730958243,0.14850268,-2.5760661,1
2.4167327,6.3007993682,-5.2861,-4.1926777,1
2.8071234,-1.5101589693,-5.2861,-0.3503674,0
-0.1359835,-3.7748556325,-0.37818182,2.1237473,0
0.1671483,-4.3938561848,3.91461468,-0.2035344,1
3.5314224,3.4111301971,-3.30506839,-0.9337677,0
1.9512746,5.6624153108,0.79745148,0.8440512,1
0.2097434,-3.7459399109,-3.43019787,2.4495,1
6.1407025,-2.4053637177,7.6632265,-1.0562566,1
4.6526773,-3.0210248221,-3.01911232,1.0303576,1
-1.6056712,-2.3316315604,-3.59103415,-0.4242049,1
-0.8442681,9.8149797145,0.73973847,-0.4953916,1
6.2987366,-4.1912961944,17.9274,0.1702397,1
4.6127211,7.0421049707,3.34303411,2.2832148,0
5.955175,-12.1085142293,0.56113515,1.1374808,1
5.8821592,-0.9872825956,0.64482573,-1.3573143,1
2.9193487,-2.4595377732,-2.25114145,-2.9029518,1
2.2416494,3.0922558072,-2.53012244,2.4495,0
1.5554862,11.4220833292,-5.2861,-0.0676296,0
2.5505323,-13.5513240333,-0.47093037,-0.7095211,0
-1.9318364,-1.7851179769,5.62003962,-3.9721995,1
6.3311154,4.9915338868,-5.25613593,1.8553736,1
1.1589114,4.4551743523,-3.82594532,-2.0346936,1
-5.1126933,-0.1041295725,-1.25302654,-0.3174821,1
-0.5915092,-13.7293246785,-5.2861,0.4178946,0
-3.9170109,-11.9711063982,-3.43714825,2.4495,1
4.1541547,-13.7557607934,0.20935744,-0.4241005,1
1.8124523,-13.0304367256,2.20955142,-1.361211,1
2.2840121,0.8754958575,0.85150919,1.9516383,1
-4.7045417,7.5849007559,-1.91228927,-4.2204596,0
2.1876684,4.2814416571,-5.2861,1.2934503,0
1.6230806,-13.7730945239,-3.98876494,-0.022829,0
-2.6072884,12.2866487064,-3.16564992,-1.1354516,0
0.1397081,-13.7589745875,0.74256169,1.8649873,1
-3.2801374,-7.3451685262,4.23099502,-5.7412859,1
1.7784556,-2.882655649,0.26323194,-8.5482,1
-0.0755533,1.7733805466,-2.21685181,-6.1762591,1
1.6987894,11.1898753627,-0.75853561,-0.8339078,1
2.2930662,-10.2944841188,-4.99038915,-0.2698081,0
0.0079214,-4.7802607453,-4.78884281,0.5458078,1
3.4666746,9.2104654787,1.96638751,1.4388227,0
-0.576814,9.5348940024,-5.08176433,0.7217761,0
-2.5855311,0.5002459803,-4.68718624,-4.7411654,1
-3.0713484,3.5269462116,-3.04971434,-2.9618072,0
6.0368518,5.0326481543,-1.63670805,0.1393898,0
6.1475773,-11.7202462985,-5.2861,-3.2560171,1
-3.7923808,-0.0247898434,0.87872891,-1.7816126,0
3.473328,5.9269358229,-5.2861,1.9048978,1
6.224291,-13.7039389452,5.45078072,-5.2769249,1
-2.2244683,5.6431411355,-5.2861,-0.6470405,1
-3.5067652,-13.467395114,-5.2861,-0.1448873,0
2.8440976,10.0544647134,3.55689188,0.6609055,0
0.182361,6.3819263056,-2.95746068,-0.4874499,0
-6.7286125,1.0682507628,-5.2861,-8.5482,1
-5.1848637,-2.3921370258,-2.24955077,-0.6032995,1
3.6961457,5.2377096079,1.17410538,-0.2927594,1
3.900961,2.9436019518,3.55307684,-0.6895539,1
0.9650562,3.4257077199,-4.95197312,-1.4896411,1
3.4104939,-9.9095230386,-1.42368811,1.1453236,0
-3.3648262,0.1319029267,-0.17924877,-0.7510806,0
-3.7498686,1.3838387881,-2.04471971,0.1534767,0
-0.0687603,-3.3325167727,-5.2861,0.6721906,1
0.7367271,-11.3874904013,-5.14742264,1.9756322,1
0.7014819,5.4727416263,0.09835577,-8.5482,0
4.6825538,2.3034506745,0.4475411,2.1516903,0
1.1691576,1.6301360347,-4.21374586,1.7662441,0
2.8432464,1.0014123668,-3.21123717,-1.2417135,1
5.1474477,9.8210536994,13.82337646,-2.8016644,0
4.6130256,-7.6408827839,5.68995089,-2.7569531,0
4.7351544,1.1110041569,0.79849708,0.8152333,1
0.3344983,11.2323513766,-2.09709921,0.6752845,1
2.4570057,0.6345847187,2.96913968,2.2816475,0
3.9948498,-13.6592452111,3.2962461,1.8723015,0
4.2105473,10.4011530003,-2.88300345,1.0363049,0
-5.3094688,-13.1555781766,-1.89538032,-0.3976524,0
4.9216946,0.5034835709,2.66089295,-1.3463404,1
-0.9774107,9.2549641973,0.82516386,-0.9407876,1
4.4595275,-10.4061430104,-1.43585026,1.7433858,1
4.8829587,7.0322955241,6.63180952,-1.1150395,1
3.1751217,3.1314596928,-4.24377917,0.0465187,1
4.5688529,-4.290133734,3.50529567,-0.5258944,1
2.101308,6.871488001,-5.2861,-5.8638388,1
1.9433643,2.6445698596,4.50571546,1.0793225,1
-3.5484183,9.8999324278,-5.15230552,-3.2846152,0
-1.9050096,0.991647391,1.69176767,1.3174038,1
6.6976729,5.9431519843,-1.35132759,-0.4755618,0
-4.4586399,10.4563628513,-2.02645842,0.4615401,1
-0.8454127,10.6344137933,-4.8400389,-0.9250661,1
-1.2240845,9.9537265887,-1.75004402,-5.9647039,1
-3.9070031,-1.8122837556,12.44996905,-5.6698784,1
2.5426882,1.9574712369,1.35579327,-0.1707553,1
-4.1602412,-0.969577062,13.21812488,-1.616418,1
-6.2713581,-12.1176063799,1.59922429,0.5562836,1
2.0404941,4.4222878815,-4.07034304,-7.4068963,0
2.283508,10.7994922133,-3.42406578,-0.7613722,1
4.2124695,5.1901094938,6.61172974,-3.7665651,0
5.4604613,-3.0558853141,-5.2861,-2.5924962,1
-1.0540076,1.7871842277,0.26212478,-0.0879658,0
6.4352143,-4.9243413948,-1.31955979,0.7298856,1
4.5352907,-0.8345984796,-1.3462368,-3.1307709,0
3.0633201,-6.9031065718,1.89490259,-6.8770942,0
-0.9521047,2.416769183,9.54410516,-0.521565,1
-1.5394492,10.9598186668,-3.65575054,0.2043035,0
-3.867729,3.415433387,1.43484069,-0.9833636,0
1.7752217,3.4373783267,-4.71615349,0.4213598,0
4.1822611,2.229968941,-5.2861,-1.0843068,0
5.7490809,2.1790360197,10.67351268,-6.7400281,0
5.1860222,3.6729733721,-4.99575234,1.7525461,0
2.530702,-4.9645546938,-0.73568039,-0.301575,1
-5.865625,-5.0704757429,0.97928101,0.9443829,0
2.4253005,-2.738561829,-4.21109474,-0.8371397,1
4.0896725,1.2855553809,-2.54059705,-5.8197824,0
1.7786243,10.3478991907,-1.22449614,-3.8876362,1
-3.8810282,1.1084971286,-5.2861,0.753764,1
1.5244527,-3.7324146597,-1.26129541,-0.6907444,1
2.0880742,3.9507794643,-5.05162187,-1.0671761,1
1.1073959,3.4963579319,-2.04952033,-2.2087689,1
0.5246638,-7.3679453401,-0.26467786,0.8669367,1
1.0339554,1.2497609874,9.55366702,-0.0538284,1
5.1995289,4.3240495519,-0.4835851,-1.7290707,0
5.5625777,-0.7741395455,17.9274,0.5683553,0
2.745766,0.3730169911,-4.89046722,0.2067745,1
5.150218,2.2877134343,16.96528139,0.0760365,0
2.2948314,8.2999080638,8.99183612,-1.2322385,1
2.5388251,7.6879790739,3.37344839,-0.2708328,0
-5.0579802,0.9734120584,-0.57286952,-0.2104652,1
-2.6152208,-1.3468565807,-4.86010013,-2.5589202,0
6.3792546,5.2682725511,-4.06733922,2.0147485,0
5.1441204,4.8478291012,13.48094523,-4.2317639,1
3.2937412,-7.5797731613,17.9274,-0.7635762,0
-0.1164537,-0.2073444177,4.02888395,-0.440176,1
3.2468384,0.3458968597,-5.2861,-1.6562368,0
0.5253207,-1.5398709387,-5.2861,1.1405409,1
5.0001308,-10.9276652215,5.09669231,-8.3054275,0
1.6953108,-2.3970532978,-5.2861,-0.1997299,1
4.7985587,-2.1579157981,-4.7514005,0.3690114,1
3.7619052,-8.0397016457,0.35723611,-0.8423141,0
-0.7631857,6.7803451448,12.67230947,-3.0061756,1
1.3513965,11.1033435862,-3.33716435,-0.9797558,0
4.7078558,-0.1721176863,-3.84934634,-0.0457825,0
2.5929387,8.5899359773,3.08803217,0.0226662,1
-0.5276438,4.0532360169,-4.33634186,1.7309571,0
-4.5490266,-3.3173804774,-2.81914513,-7.7594118,0
6.7375349,10.2627056522,0.01332731,-0.0317234,0
2.9713446,-1.6361291793,-4.95994766,-0.7644468,1
-6.5016885,7.9694897432,-5.2861,1.7941298,0
2.045678,-12.8775650008,-5.2861,-1.0864993,0
2.4222691,5.3671004409,-0.69715738,1.0826687,0
5.7721026,4.0877210904,-1.55494204,-0.1120848,1
-3.1789638,-13.7700606339,-3.42222916,0.5973556,1
2.6445852,-10.7319243992,0.29236713,-0.5876064,0
-5.4263393,-0.888133428,-2.41819169,0.0405672,0
2.8421988,2.8887455819,-2.8241703,-0.3486567,0
1.4999434,-12.1618142707,-1.25384622,-3.937195,0
3.9355873,7.188277092,2.04707961,1.1033374,1
4.2121296,-13.5926086254,13.66841857,-3.3819861,1
4.9496691,0.5663112376,-3.1431411,1.5480924,0
0.7001778,-11.1707566036,-3.99243158,0.1321027,0
-3.3782794,-2.397974092,-5.2861,0.2932297,1
2.9630474,2.026947501,-5.2861,-0.0010512,0
1.1255396,-13.6856276496,3.69879748,-1.1353874,1
0.9036738,4.7757355741,2.38893396,-0.4828039,1
2.0671827,-1.3084368518,-3.23021963,-0.2334817,1
4.9560207,12.1770912288,-3.47227498,1.9788038,1
6.0973736,-1.7443196971,-0.0044099,2.4495,1
5.4269723,0.3142464677,-3.20965919,2.4495,0
6.6413437,10.3251122218,0.87798496,-3.1857158,0
5.9354867,-12.344382485,0.36111647,0.609275,0
3.7906415,-2.3134969167,2.35297153,-0.6896555,1
-6.7116298,-11.96811166,-0.9671353,-0.9570088,1
-6.8326385,2.9361101705,-3.53887147,-0.6049595,1
1.0422623,1.7410094156,10.53794939,-2.3910301,0
-2.8543137,-6.0855479635,-0.99897675,-7.1965416,1
-5.6613079,-2.3450322155,-3.87870604,-3.4987711,0
-4.4458579,-13.7730267202,2.13357981,1.2942831,1
6.1133484,-6.8604455103,6.84307604,1.2881494,0
0.3928225,-1.686603749,2.14575287,1.4188149,1
-1.3274312,-9.4428321337,-0.95037555,-0.9100055,0
3.8238175,3.0502939305,-5.2861,2.4495,0
0.7359255,-4.5328433601,-5.2861,0.2158734,1
-4.6831527,12.0443607017,-1.46635713,-5.1044681,1
-0.5317065,8.5008501183,-2.16322303,-8.5482,1
-1.2508898,7.5735024474,-1.42340377,2.4495,1
-1.7709895,-0.106820629,2.72093511,-4.4740093,1
2.3495684,0.691812181,-2.50724178,-1.4687239,0
-5.105537,2.9625514686,7.092362,0.6390417,1
3.282925,8.5231730095,4.12625039,-4.2905659,1
-4.3233868,-0.2339005853,-4.98672086,-1.1967099,1
1.8813395,10.6481649546,-2.92065846,-2.23132,0
0.7258892,5.0482177793,4.65836572,1.1728834,0
-3.9254132,2.6411884067,1.39892443,2.0185522,0
-4.1010938,12.5430352077,-1.48176579,1.042323,0
4.6394346,-13.4157058432,1.12188456,1.4630911,0
-4.1350309,0.0773208181,-3.72422173,-0.6691797,0
-0.8689456,-0.5620609134,-1.10911355,-5.8167979,1
-5.3788847,4.5820107629,-1.28558135,1.1477085,0
1.9474285,0.156680918,-4.67945948,-1.5367499,1
-4.2849024,-0.5363496254,-4.98867525,-0.0773613,0
-2.6831923,0.9747813465,-0.60452689,-0.0486765,0
-2.2026869,3.0662203788,-2.36111692,0.3099034,1
3.3696484,4.6295994655,14.94552839,1.0799384,1
5.9304399,3.6315784988,0.00411497,-0.5360647,0
-2.7228204,11.8852872278,-4.98824191,-0.0151867,1
3.171272,4.0308268153,-5.2861,0.8477928,0
0.415228,-4.4566129322,-2.67081249,-2.4406298,0
3.0850838,3.3452845555,0.16188193,-0.5453868,1
5.0517642,0.3081711374,4.49956543,0.2584458,0
4.6604622,-2.8227609602,-5.2861,-3.8157008,0
-2.1036335,-4.5260820541,1.18770676,0.4506738,1
2.2143847,1.6089775644,1.10579131,-2.1065614,0
4.5718434,2.8330679698,-1.45323692,0.3134468,0
4.3029612,10.6322527592,3.23640114,-3.0410349,0
3.8724753,12.6643834062,13.40773026,-5.2015692,1
-1.8728934,6.7169493971,-1.34217697,-6.0454208,0
-1.1928313,10.09017634,-2.81275783,-5.1879902,1
4.7536654,-5.2253213556,0.2814024,-1.7042651,1
-4.0381878,9.5844795612,-5.2861,-2.3330455,1
5.1236253,-0.7991307124,-5.2861,-0.0921293,1
1.6614057,11.3686982123,-2.37007364,0.5707871,1
3.2505858,11.7827216365,-5.2861,1.8904672,0
-0.7568046,-7.4950083028,-1.7856668,0.2327807,1
4.1693238,1.4000156874,-5.17116238,2.4495,0
0.3192405,-13.7647618628,-5.2861,2.3200428,0
5.8022559,-4.4054406221,0.71037577,1.6535819,0
-2.3465867,6.9871250939,-4.03544101,-8.5482,0
5.0075151,3.3048868381,4.04634997,-1.6652125,0
-1.3029819,-13.0506169058,-2.8491504,0.0124542,1
-2.0051008,12.4493646462,7.25220848,-2.2358873,0
5.1000594,0.1777707735,-4.25114353,-2.5303282,1
4.5176603,0.3891222527,2.90259091,-0.5147547,1
4.888619,-2.0094369466,3.65892877,-2.727552,1
-5.8322131,-0.5994507233,-0.75854448,-1.9100095,1
6.3064481,-2.975120484,-5.06861073,-7.7462033,0
3.9190528,0.240498802,-5.2861,-1.0278489,0
-2.7933905,5.7002709175,-0.88982537,-4.7228568,0
-0.1104084,4.7632505874,7.37770478,-5.1388881,0
2.9863456,8.4736901072,-4.21696766,-0.4723793,1
-1.5548689,5.0731659527,-2.94843708,0.4991148,1
-3.9163663,0.3685187736,2.17679914,-2.1248036,1
3.4720605,7.0312671649,-1.90809743,-1.1120624,0
-1.6018773,2.5546258385,10.49223968,-2.2524351,1
