variance,skewness,curtosis,entropy,class
2.8840204,9.6938191224,-1.11861535,-4.1062019,0
-0.2372968,0.1309169307,0.13454636,-0.0368667,1
-1.5542665,2.2919674001,-0.04016495,-0.0438785,1
3.0280923,0.6300751442,0.66026554,0.6351512,0
-2.503473,-6.1000459033,0.11208317,-0.0788726,1
2.6776758,-3.934916524,1.78668427,0.3110219,0
-2.2309979,2.704969418,-3.23991352,-4.7124779,1
-0.0981056,8.795622541,1.23453017,-0.900002,0
-3.083423,-0.3172984206,11.0865217,-1.1505915,1
0.0888828,8.7690670535,-1.88880116,-1.5700087,0
0.9194215,6.6373055199,-4.09763836,-6.3805893,0
5.2628243,2.7169369869,2.70124927,0.362126,0
-2.2416435,8.1752447835,-1.14647809,-4.2402111,0
4.8243854,6.6081181214,-0.44750525,-0.6256982,0
2.4311925,0.2603030977,0.01484223,0.2658675,0
-1.2072103,1.9408357788,0.8776182,0.1445376,1
3.603316,10.0495893619,-3.48409353,-2.0332509,0
-0.9672622,-3.1352835269,7.40435528,1.1090536,1
-3.7526437,-1.0559633433,0.41318978,0.366601,1
0.791485,2.1283530934,5.15923299,0.1369602,0
3.3599765,-1.2387879966,1.1547335,0.2838454,0
-1.3418212,-6.4927285874,7.74040059,-0.7825385,1
-1.233894,11.5999198101,-1.83333437,-4.2884716,0
3.5772742,-2.2799751474,3.94824049,1.1636855,0
-2.4289127,1.9943083539,0.33060054,-1.1178477,1
-3.2091544,-6.4176447059,6.65567298,-0.8790802,1
1.4271909,-2.1198492643,8.83224124,-0.4094391,1
-1.2852283,3.6643493909,1.12440292,-0.8907578,0
3.9637354,7.7478299965,0.53115863,-0.4202977,0
3.2092163,-0.4685060796,0.01409277,-0.5941241,0
-2.0535485,0.2446210106,2.53403153,0.3862938,1
3.8475046,-3.4179020575,4.83624466,1.2346764,0
0.4701283,0.6046323492,1.43799666,-2.1764732,1
1.3102211,8.603832296,-0.48804395,-1.4131638,0
4.0848611,8.4552873876,1.44373826,1.235736,0
1.0744164,-0.3683259269,3.43802734,0.2374702,1
-3.66882,2.6011851257,-4.32067611,-3.0940979,1
1.9147753,-4.5924105608,-0.22443986,0.1437191,0
4.0743859,6.8189319858,0.20317376,-1.0322639,0
0.2468173,9.1222898543,-0.83478279,-2.6908356,0
-1.554675,0.0826009937,-0.0498391,0.7208736,1
-1.4487621,3.9341896061,-0.85787905,0.0441108,1
3.2401846,10.0257974552,-1.64789636,-0.6335036,0
1.4683706,1.1997079421,-1.66658373,-0.7103802,0
-1.262219,-6.244787948,8.66336664,-1.121199,1
0.8752969,0.7610285483,1.44461837,0.856438,0
-2.9594727,-8.0701988483,8.43822336,0.2399518,1
-2.4965428,2.3596592387,1.39316568,-1.2568516,1
-2.4560669,-0.6871633396,1.04551142,0.8340496,1
-0.0468025,-0.4966691909,3.71667885,1.5383752,1
0.5969122,0.6978843141,-0.51657959,0.2736287,0
-2.1553751,12.9516,0.02333657,-5.0978215,0
-3.9094574,-0.6813041428,-3.00435698,-3.4057043,1
3.2438003,6.253480744,1.65719024,0.8954848,0
3.0654945,10.0952755831,0.73314896,-5.5183889,0
-1.5150554,1.3094194948,-0.81733888,-0.880395,1
0.0294146,-3.6680820788,1.99772899,-1.6863467,1
5.6763754,-1.7148105187,1.85225512,0.6527216,0
-2.8631543,-8.719147524,5.43468244,-1.094692,1
-0.5068318,2.4388341936,6.09396984,-0.704808,0
0.3553494,6.2540078714,-4.14723617,-5.775428,0
0.0741383,8.2897369989,-2.21598689,-6.527331,0
0.6456216,6.1461477001,-2.79862786,-1.1241354,0
-1.972165,-6.2489158801,7.76855503,0.8547021,1
0.7200314,-5.4797792558,4.5728469,1.2916171,0
1.9933785,7.2887008434,1.3075172,0.0950354,0
-2.2622244,-0.2711896176,-1.80497957,-0.1737943,1
-2.8738785,11.341907547,-1.05486632,-4.6771841,0
-2.1446781,-7.6274252008,4.42030099,1.665318,1
-1.1850397,2.7001065688,-1.21465378,-2.7122156,1
-2.9853816,-8.739392148,6.19812498,0.8973066,1
-0.3800943,2.8329238748,2.1195108,-1.7701358,1
-1.1744466,0.2104800474,-0.1051054,-0.6226511,1
3.1861518,3.5528419139,-0.05644315,-0.6419145,0
-1.2460915,-0.685912145,-1.46837258,0.4678831,1
0.6792672,3.4092183257,-4.62772229,-4.4409735,1
-1.9255954,3.857030706,-0.02400278,0.1372193,1
-1.7327344,10.1113765553,-2.28024876,-4.3714508,0
-2.8661662,-0.447167027,0.49021462,0.4684158,1
3.8856133,-2.8309656789,0.90835463,0.8237451,0
-3.0384925,-10.7427443262,5.91153965,-0.7011645,1
-1.4174696,-4.4854215302,7.03323615,-0.0602546,1
3.6566902,-0.1578825788,7.3562949,1.2516541,0
3.4800404,0.4047647971,2.37830209,0.8812717,0
2.2404353,-1.4915768845,6.83642717,0.7961105,0
-0.9254384,3.006360345,-2.22257359,-0.538729,0
3.7671168,5.9177975036,-5.13259685,-0.2211542,0
3.34469,-7.4205824283,10.228823,0.8113481,0
-2.3243012,2.6383269261,-3.22655613,-3.3421223,1
4.6719134,-5.8961740546,3.53368844,1.8859292,0
2.2588978,6.9284484181,-0.57016321,-0.0727831,0
-3.2053444,9.3711729492,1.19530119,-6.558951,0
3.4849104,-0.1744481103,-0.34442296,1.503517,0
3.5990705,7.9186337096,-3.34919907,-0.3882106,0
1.7648399,-0.1351156153,0.97015494,0.8867335,0
2.4063225,7.1400096864,-3.07606624,-0.9864472,0
-2.5080107,1.3662785796,1.02124346,0.354592,1
0.6970236,0.0891722216,0.73654332,-0.4243188,0
4.571954,2.0275500822,-1.65102235,0.1176712,0
1.3935702,-4.4116900693,6.02659362,0.6850496,0
-1.0765768,10.4610923939,-2.50674639,-4.8138115,0
4.1491928,7.0067652881,-2.13763554,-1.9158456,0
-1.6356627,-6.706615159,4.98183793,0.7773472,1
-3.1145048,7.8312810585,1.64778323,-1.384645,0
-3.1348695,-0.3281234815,-1.29444758,0.0263739,1
3.5220022,0.812664274,1.19919777,1.3378439,0
2.4569621,-0.3852565707,11.16484939,-0.5608525,0
-4.3944524,8.8638997543,-3.78174617,-6.3127848,1
-3.2846564,-10.4974980964,9.30360057,-0.9951076,1
-0.1469884,-3.1149327964,6.92905327,0.78961,1
-2.3350565,-5.5292593007,3.78599495,1.5280812,1
-0.8837345,-0.1824084527,0.73672041,1.5272649,1
2.9647156,8.6548671551,-0.40020093,-2.4926479,0
1.068031,1.9710540903,1.58378289,0.550532,0
3.0169351,8.9739341053,-3.04272416,-2.2557471,0
-2.6286812,-13.7731,7.66649697,0.4708643,1
-2.2166131,1.4597532856,0.13016486,-1.228594,1
3.100969,0.0129823222,2.53663189,-0.0130838,0
1.1245087,0.6350098907,7.45116888,1.3470818,0
2.4348043,10.1829378098,-5.2790706,-3.3920659,0
1.4402265,8.8401893818,-2.73633335,-5.3543646,0
3.2620183,-6.4729363171,8.94580255,1.7653022,0
-3.8837512,-1.3741016416,0.76373351,-1.6341533,1
-6.3820094,2.8296117314,-0.93031004,-7.5057115,1
0.000319,3.9174425283,0.62353373,-0.9099301,1
-2.0603847,-8.7459301761,8.13959725,-0.511732,1
3.7004918,2.2760914598,-0.19279692,-0.2376563,0
4.1546883,1.1771013225,-0.13979733,1.0325939,0
-0.1204549,-2.1124577473,0.75793419,1.3522584,1
-2.2352508,0.3691619714,0.65941788,-1.7362937,1
0.7692776,-0.4468808137,-0.6140849,0.8876695,1
-2.2980615,10.1012971755,-4.9764703,-2.9401293,0
-0.545205,2.4055255303,-0.67636604,-0.2075785,1
0.7353038,2.8649561182,-0.31242798,-0.9650713,1
0.6579204,-0.1309882075,-0.69715822,0.1422771,0
1.3957237,-5.1327919658,6.50382743,0.9551295,0
1.9424298,7.729897065,-1.32343178,-1.8464828,0
0.3030919,-7.7726555563,3.14861034,0.8892144,0
-1.7840984,-11.6190061429,8.05983572,0.2862596,1
-0.0693218,1.3275551164,0.88109482,0.5870912,1
5.1003934,8.2185965784,-0.459295,0.8197042,0
1.6746624,2.5919066414,0.95857813,-0.562836,0
1.2104188,-5.6371653689,5.04673519,-0.8577074,0
4.209255,1.1006826658,2.88606205,0.7024957,0
1.0922968,9.1899602161,-2.84883439,-4.6480695,0
2.5711244,6.0344429515,-1.18802271,-2.1011992,0
4.1494511,7.5687038193,-4.53667853,0.6230899,0
0.7509354,-3.5572135387,6.13100357,0.1938765,1
-2.0184703,2.7124175628,-2.20485604,-0.6980668,1
4.3851609,2.1255984903,1.05057573,0.5335708,0
3.8935972,-1.9909157998,6.86111808,1.720786,0
-0.773299,2.8056153384,-2.27232614,-0.2865519,1
-2.3274608,11.2892442557,-0.94552869,-3.7903042,0
2.7133015,0.780759826,1.719134,-0.0619196,0
0.2042019,-5.0464274566,2.76175653,0.0096331,0
0.8292755,0.0018078997,0.60483619,1.0117455,1
3.7574722,-2.6660551643,-1.19525468,1.1168826,0
3.8131761,0.4484226595,0.56618131,-0.4818326,0
4.1072369,10.0866180089,-3.19134198,-2.6124545,0
0.487911,-3.8890527492,1.99749794,0.7540423,0
-2.3161898,2.9899688695,-0.04214644,-0.8866607,1
2.9284794,7.0672042913,-2.56123855,-2.967245,0
-3.1141055,6.6856409639,-0.01500542,-0.8816241,0
-2.0032943,-1.4931324945,3.38892743,0.6614192,1
0.1468107,10.1595379409,-2.5164024,-2.3020664,0
-0.1750069,10.0693618496,-0.18851183,-2.3285087,0
2.0164851,5.938884585,-2.29899351,-0.5172134,0
-3.4753793,-7.099693451,8.48973468,-0.8730004,1
1.2667524,0.6760765596,-0.35165509,1.2645793,0
-3.9614577,-6.6970056582,5.32693107,-0.837202,1
1.3119416,0.5420110694,0.44743473,0.467185,0
3.7594382,9.1388089671,-1.81414348,-1.2222898,0
-1.9332365,2.4082124801,-5.2861,-1.168149,1
1.0760046,7.4170434385,-0.39600063,-0.3114735,0
-3.4339901,10.0351033463,-0.68637404,-5.4667332,1
-0.7110116,4.276949325,-0.87674814,-1.2963293,1
0.0538561,-6.6293447258,8.88876044,0.7912932,1
0.9247008,8.0041074115,-1.80823436,-4.0810085,1
2.7285693,-0.1737683347,0.34992855,0.8525725,0
2.9562714,11.6229043308,-4.87181086,-3.6222371,0
4.5815849,-2.6943482403,6.47209777,-0.1589238,0
1.982463,7.004769268,-2.06192284,-3.4763246,0
-2.0172318,-5.4108300755,5.7061039,-0.2104599,1
2.4919484,1.9251496604,-3.90127838,-0.0183876,0
2.5817076,1.2259862711,0.1041393,-0.0334615,0
5.4546456,8.4807283332,-4.65895199,-2.1960479,0
-0.1034365,0.6964840026,4.57054652,1.5457325,1
3.5596833,8.9010280264,0.45264749,-0.24611,0
3.2556574,2.1564109148,0.94863966,-0.650887,0
0.2697991,-4.2743395241,4.98425915,0.1550793,0
4.6134959,-2.9929982614,4.86825416,1.0924898,0
0.4218512,-0.0904483712,1.79620308,0.8979406,0
3.9456738,-3.5443266823,3.53097395,0.823154,0
-2.030611,-7.2552238464,7.425963,-0.3164604,1
0.6913344,8.6261168163,-0.84113984,-2.0962932,0
2.7956927,2.0358558881,2.16678076,0.1261957,0
-1.9479793,3.5692359586,1.03867495,-1.73375,1
-2.029861,2.9066795609,0.97095853,0.4441739,1
0.095027,2.5171813264,0.76909912,-1.4140817,1
-0.4018363,4.4850901871,-1.19510798,-1.3194739,0
-1.6071536,-7.1296233815,8.63307259,0.0802646,1
-0.1889376,4.042510937,-3.29071726,-3.2449193,1
-2.7618545,2.8871419808,-1.22862058,-0.1117022,1
-1.4972269,-7.7967683695,8.19705209,0.259861,0
-2.3678977,2.207243682,-1.66304098,-1.6206922,1
4.3874749,3.4979844226,0.33939783,0.0144858,0
2.5885109,7.511590585,-2.74456001,-0.4229863,0
3.8760691,8.6652114048,-5.2861,-1.7844065,0
4.0760132,3.8042324989,0.89638588,-0.2082063,0
4.9816325,9.6693607825,-1.02183716,-0.8557909,0
-1.6606239,2.0883647807,-4.28433646,-1.9407778,1
-2.5217162,2.4072909943,0.17207341,-0.7864097,1
-3.8488545,1.1728215843,-0.00648915,-2.3717224,1
2.1371028,12.1151081139,-1.90822886,-0.3545772,0
-2.5259694,0.2623247037,1.2272676,0.5585414,1
-5.7472777,-1.4372451572,1.28365628,-4.1861937,1
2.8332124,7.2233628994,0.65715665,-1.289152,0
0.0476428,-1.0521179146,0.09938569,-0.3035724,1
4.1739662,8.8903719148,-4.62301703,0.1414959,0
-1.112356,-1.3510278074,6.26263949,-1.70765,1
1.4793839,-1.6959081374,3.96264502,-0.1451786,1
2.8205012,10.3014380829,-4.09176847,-6.9956151,0
-2.7452048,4.6140522261,-4.24246385,-5.1061023,1
-4.0002461,0.3843126137,1.92102723,-0.1022709,1
4.2373521,8.9788823986,-4.82006653,-2.6422751,0
0.9749331,-0.1513782022,5.4359603,0.4347977,0
4.0618812,8.7198082151,-4.07146857,-5.420289,0
-3.6542449,3.4092094942,-1.20071595,-2.7397409,1
1.2241603,0.4926617256,1.83652366,1.0401752,0
2.3650365,1.7080729061,1.31987777,0.8003676,1
1.0711166,9.1994042817,1.66710842,-4.2178323,0
4.9268319,1.9412744987,-1.06429436,1.3758519,0
-3.3870409,2.0731519569,0.55645287,-3.6675331,1
5.5181662,8.7655840959,-3.49577505,-3.1342936,0
-3.0089365,-1.619643595,3.15863806,0.3969756,1
0.0123666,-0.3564438479,1.68076999,1.5570115,0
-0.9124577,9.2553196184,-4.38280315,-5.8575372,0
1.2450257,-0.10428434,-0.00080663,1.283873,1
2.6270434,-3.3707623659,5.84004704,-0.0484542,0
-3.0748124,-7.7726207376,3.8120676,-0.0683474,1
3.2609202,-2.0582698586,2.63526312,0.9043219,0
1.5306954,7.1650031057,-3.02093222,-2.7100268,0
-1.0398545,-4.0160834805,2.35831462,0.7387248,1
0.7260376,-4.5961981352,7.97332067,0.1212102,0
-2.170237,-0.4097915948,0.94392941,0.1960947,1
-0.4702203,4.0545713858,-3.49195897,-0.728796,1
2.8159674,4.2770990327,1.93569557,1.2549805,0
0.9002967,8.3917222504,-2.89600182,-4.8738706,0
-0.6025243,-6.3914079298,6.62572006,1.0371881,1
3.2320036,0.2870961687,-0.58938166,1.2772451,0
4.031763,0.8876677849,1.89830067,0.8817668,0
4.9355085,5.1413010489,-3.33440104,0.0579235,0
-2.4692975,-8.7270636526,8.93948297,-0.7296355,1
-2.4264551,-4.4954749762,7.38106236,0.7900005,1
-2.921839,-7.2566645913,8.02675954,-1.0889805,1
-2.0194116,2.2520187849,2.85950918,-2.5465857,1
4.2458528,-5.5226510982,7.60334252,1.3665312,0
-2.2428637,-4.8655676443,7.35383029,0.9309311,1
-2.7095693,3.6164739731,-3.51444811,-2.5764103,1
-2.2665377,-0.5635317587,-1.175029,0.6785505,1
-2.8441744,9.7321173606,-3.81722906,-4.2424494,1
-2.6413995,9.747434204,0.60990358,-5.1504,0
0.6918717,6.9734063461,0.75908519,-0.2678352,0
1.7045838,8.3463704776,-2.16300786,0.1442184,0
-1.9932374,0.1431482182,2.64814463,1.4076514,1
3.3983556,0.5699185947,-0.4145916,0.6683753,0
1.7195117,1.8615820091,-0.95667491,-0.8523416,0
2.9826717,9.0772750466,-4.11299172,-1.641554,0
-0.751273,8.3252538576,-0.32857897,-3.9795768,1
0.8347327,9.6398190628,-0.84967432,-5.0998789,0
-2.8752679,4.02508818,-0.97980618,-4.3502748,1
2.5491446,7.792810963,-1.91758804,-1.4223805,0
0.9906106,2.1693644955,-2.01391899,0.652499,1
1.4754616,7.3244272431,-1.23161635,-3.2925606,1
0.7972014,3.1380727871,3.335886,-0.4657556,0
1.4282496,0.0052250482,-0.32319683,1.1964104,0
-0.2077876,1.8742166377,0.83269269,-0.5763559,1
1.4739192,8.0789494183,-3.34244917,-5.1888533,0
-1.6150142,-0.5684633022,0.68662177,1.130125,1
3.0787344,8.6234174852,-4.23790063,-2.7839893,0
-1.5253986,2.9286588695,1.4491166,0.4270851,1
-2.5032425,-4.6334364593,2.42219039,0.4349986,1
2.3250853,3.4290796031,-1.13925175,0.0976728,0
4.4979115,-2.6389588294,7.48812777,1.0027176,0
-0.5466224,10.0467852796,-4.21649776,-3.4980593,0
-5.0381685,10.693232683,-0.1553922,-7.2276007,1
-1.3433759,7.9588373147,-1.37599468,-1.3179277,1
0.1361326,-4.5069045823,4.93776206,0.7248948,1
1.3140979,8.0431015554,-0.90983553,-2.1606197,0
4.4449543,8.2206845264,-2.1204244,-3.3010807,0
2.38892,9.3094830938,-0.92797404,-0.1671861,0
1.4763859,-5.1570491651,8.07250133,0.8300712,1
-3.7944664,-11.118709289,5.49897155,-0.4917961,1
1.8645243,2.3823241384,1.25837355,1.800926,0
-3.1813778,11.3544969227,-0.74629675,-6.0489835,0
1.587513,12.438013095,-2.62443805,-6.2862874,0
-1.6139441,-8.7265114013,6.68586841,-0.5710808,1
-1.111736,-8.2628246455,5.65596714,1.2922497,1
2.8605006,1.2247780532,3.89679031,0.8139602,0
1.1468153,2.0085763892,2.57122585,-0.5582722,0
0.0886147,-5.1336549534,6.03803745,0.6957764,1
3.3434514,9.2365398781,-4.13863671,-3.6711258,0
-3.4462402,-7.3278968406,0.66908239,-0.3108191,1
-2.6031832,-5.1123678038,1.01636625,1.7187983,1
-2.0795461,3.5345292887,-0.3788252,0.1848659,1
4.1530089,8.7980176353,-2.5699506,-2.2353497,0
3.7482189,2.6641146027,0.82566281,0.020686,0
-2.1651673,-8.9502823727,6.1170993,0.404086,1
1.6017523,6.5551321113,-1.17383569,0.4666437,0
4.4476858,4.6955468226,-2.50723282,0.7276941,0
2.1363688,3.9506880742,0.53947693,-0.3205599,0
5.4754747,9.512216435,-4.23910311,-2.9731387,0
-2.6238934,-3.9785808874,8.04099623,-1.0541808,1
3.5546526,3.1860425276,-1.15229799,0.4039868,0
-2.9663079,-8.1770421063,15.51968742,-0.7803174,1
-0.6994821,3.3731684574,-0.86353316,-1.1187234,1
3.3373418,8.8380968054,-1.00099815,1.1127323,0
4.1293684,9.0171090316,-3.91710232,-5.2167087,0
-2.2132573,-9.8294118756,6.41719694,-0.5490102,1
4.0924795,4.3333415756,0.50438361,1.0271523,0
1.4684908,-4.8663535042,10.21865839,1.5839026,0
-2.1919348,-3.3511178843,1.39317944,-0.081735,1
0.9775732,6.5560346159,-1.27589941,-3.9010936,0
1.6439784,8.3180766097,-3.50157534,-1.0672743,0
0.0883945,-0.2385186101,5.66375,0.2638284,0
4.3451431,2.5333643245,2.63252565,0.3703026,0
4.0407645,10.058522487,-1.75152175,-3.5040414,0
4.5405943,8.0353553476,-1.98631782,-0.9903716,0
-1.0161414,2.631105828,-0.06317876,-0.947508,1
0.5861639,-0.2784065313,2.51396149,1.629716,0
0.652052,-0.0306195008,0.62050191,0.7335828,1
-0.3493692,3.7132031109,-2.17728159,-0.2057945,1
-2.524805,2.9074492575,-0.65532671,-0.9539085,1
1.9839108,7.9837974466,-3.47545759,-3.9379043,0
0.7904058,1.1266926196,1.60941925,0.1297445,0
1.8143725,0.2859141862,-2.77761064,0.4106233,1
4.2824398,-3.9517203585,1.60209708,1.3813636,0
-1.1413749,1.5350683275,-2.0671774,0.6089177,1
-2.4552842,2.9202237875,-1.55415112,-0.6012975,1
-3.1074686,1.5940355179,-0.32109067,-0.8366434,1
3.0128102,10.9386412109,-4.60925385,-3.4735905,0
4.2482612,3.6808505131,-0.50815782,0.8977278,0
-0.140625,10.7628084727,-0.82293805,-2.0380635,0
-3.3842689,2.7608166416,-1.00057892,-0.8843438,1
3.5751773,-1.0484471959,9.33105995,1.0800504,0
3.0366394,6.2742704597,-1.36408876,-0.5918817,0
0.2160033,-3.2551300207,1.83874831,-0.8326458,1
5.202153,-8.671027869,7.44174846,0.486757,0
2.3885674,2.9640185137,6.04436049,0.6341597,0
-0.3578342,5.2399358012,-0.26038289,-1.034157,1
2.0651534,8.2989444953,-3.39012128,-3.1363491,0
0.8517592,-0.6810979542,1.10124491,0.2829307,0
-2.3095826,9.9884320109,0.33459594,-4.3438009,0
-0.2968947,8.7378800201,-1.77190748,-0.2225691,0
2.9388466,10.660123,-2.73241802,-3.6385677,0
3.2144703,-1.0361500493,0.482087,0.3246299,0
2.2300104,-2.8249187725,-0.29982516,-0.9675415,1
0.2932787,-8.7145595442,9.24979905,-0.7893597,0
-2.7170934,4.8241790073,0.94969259,-1.0519505,0
-0.1300722,4.5286639658,-1.3133706,-1.1711059,1
2.5759324,2.8988660249,-4.49811957,0.3703965,0
-2.5088463,-7.3414888817,10.54544423,-0.6502676,1
-0.1956505,10.0968094129,-4.51083325,-5.710695,0
-3.8101447,2.6465702606,-0.38972422,-0.4921738,1
1.1640103,0.9098624383,0.45978824,-1.6149311,1
-3.3234484,0.0440627981,1.88366728,-1.1030887,1
-0.2488331,-4.9705642573,9.61131028,0.7732223,1
-1.2930222,10.7202713295,-3.52407911,-5.1979436,0
-0.2027731,-4.5532684043,5.59997901,1.6533231,0
-2.1070441,-0.6003875346,5.22784861,1.227717,1
