variance,skewness,curtosis,entropy,class
-1.9506789,-3.2001125916,0.55662064,-0.5728147,1
0.6933507,12.7789862127,-4.89492862,-5.0584479,0
0.5115979,-5.2441037914,9.96621631,-2.0111029,0
1.5758913,-4.8269485747,2.41085615,1.5273102,1
-5.7588922,-9.0131207369,14.29810608,1.1462938,1
0.9976747,-10.7587100719,4.47426561,2.4495,1
3.1820824,2.0993505724,3.16575625,-0.3825949,0
-0.9751794,-4.0122469143,6.68353554,0.681219,0
1.5312625,-1.0949509144,4.78229904,1.1568748,0
2.7899967,3.1026314079,0.51168743,2.4495,1
-1.4078792,-10.7031369488,17.9274,1.0285126,0
-1.8441885,-2.7735116491,2.29788782,-2.4319241,1
2.7363783,-3.4834055933,14.4840622,2.4495,0
0.6902682,10.4131942515,2.3435146,-1.328655,0
-1.2589493,-5.803754335,10.46419706,-0.5375814,0
5.2845592,10.7512713519,0.46634032,-0.9714669,0
-0.0923942,-11.6310838605,9.42370753,0.904486,1
-4.713484,7.8086606341,0.25375371,-6.1585219,1
-1.2956314,9.5432444662,-2.77849114,-2.206579,1
-3.5110978,-3.8085136207,11.19628484,-0.0158615,1
-2.2506464,2.0330378783,5.687551,-0.9322912,0
0.7701499,-6.5860184333,7.2766528,2.4495,0
3.294493,-3.8342233555,1.61063096,-0.2673894,0
0.6104415,0.2194985239,-0.82477203,-2.8417746,0
1.8883111,6.0328356472,-2.75059267,-0.6088837,0
0.8058384,5.4809485659,-0.23621847,-3.0729694,0
-1.4387993,12.5441638118,0.01965262,-0.715331,0
-1.6652925,4.635897417,3.99743115,-2.7585594,0
3.4043421,0.6083289009,-1.30501534,0.8601273,1
-0.5468404,7.9557787611,-1.26228972,-4.8279633,0
5.2563906,-2.0336106859,1.13123436,2.4495,0
3.078534,6.8506388492,0.36323747,-0.1319263,0
-0.648871,-1.3820122481,1.56130222,0.1301504,0
-2.4805025,4.4994407152,-0.27552678,-3.0427439,1
2.8635708,-6.6909805544,9.62533053,1.276528,0
3.140194,9.3314982229,-2.2398039,-5.0346934,0
-2.5208873,12.5858542523,-1.99810531,-4.5115077,0
-3.0201959,-0.2049159377,4.15186757,-1.365383,1
-3.0613612,1.1835983335,3.45968897,-0.5883161,1
0.8921525,1.0985648533,1.45583179,2.1752412,0
4.3655551,6.7984433179,-1.32213223,-3.6598282,0
2.4282599,8.5110016046,0.33331087,-4.8004932,0
2.1782008,5.2101669013,6.30850571,-1.0513276,0
1.5230278,2.8794566549,-1.18087543,2.020003,1
0.9737996,2.1114928567,-1.22734555,0.1805273,1
1.00026,0.0642296198,0.91644969,-3.6769071,0
-1.4286137,-10.9265097238,8.12748713,0.8214565,1
-1.4750788,-6.4681089974,7.73490641,-0.6310016,1
3.5165883,7.0256469084,-3.70655167,-4.0995423,0
3.5146676,-1.7796750953,4.23888024,0.5837949,0
-1.2945415,-1.81654243,2.6188873,-2.478927,1
0.3330522,9.87501553,-4.28788678,-4.6702993,0
-3.8290532,7.5358851389,-2.06803423,-2.3182128,1
-3.4491163,-5.16540835,7.59104194,-0.0238686,1
-5.2331934,-3.1318058578,2.41435403,-1.4532105,1
2.2459044,3.9747580857,-1.77942409,-1.7876966,0
-0.027227,11.9467832141,-2.94653599,-2.6995068,0
-0.084403,-4.9356163114,2.17677586,-1.4163519,1
1.7676004,-8.0648984943,10.18463828,2.3534607,0
1.7495959,6.9382107159,6.76802561,-0.1277578,0
2.9413662,-3.7775662078,-1.92054562,2.4495,1
3.5110476,5.3060133776,-3.79580877,0.4916532,1
2.3919553,6.6746444277,-0.25995534,-2.3756943,0
2.7203939,-0.2055634319,0.40674374,-0.9428523,1
2.0349483,-0.2389466893,-0.63927498,1.7848301,1
5.2587343,11.2881814784,-3.29773787,-2.9507581,0
0.6669015,-8.3976233614,7.5261046,2.4495,1
4.1647821,-2.5725943102,3.87392085,1.603808,0
-2.939595,0.3274114095,-2.87400095,-2.6788635,1
-2.9945502,-9.5214669005,9.99363838,-2.3201419,1
0.9851097,1.2757593707,2.68042874,-1.8394615,0
-1.7795589,4.6788199485,3.7135206,-0.9660483,0
0.6537711,5.1385713042,-2.02421955,1.738413,1
0.706567,7.0349559328,4.6562607,-2.4058496,0
-0.6021724,5.0169643489,-0.28369567,-1.6887034,0
-4.1251284,0.6025055549,7.60432002,-2.9866686,1
-0.9641241,-8.0408323744,5.5483546,2.1145768,1
-0.2220364,-3.4939881026,2.56746643,-1.0969873,1
3.4368611,-6.6224647106,0.61442742,-0.6957451,1
-1.0067039,6.318646434,-0.2840547,-4.9422198,1
3.0153847,11.4541342361,-3.63997788,-2.2630602,0
1.1070362,-11.4834975914,6.54355247,-0.1141863,0
-5.2767086,7.1728096295,-0.94829121,-0.688762,1
-0.2845184,-3.5220578552,-0.28180356,1.1126793,1
0.944975,-0.7034167039,-2.70569204,-2.667948,1
-2.2415188,-9.5689708212,6.67299576,-1.3816409,1
2.1023412,-7.507584903,4.2058001,2.4495,1
-1.8649597,8.3900489221,-4.41269461,-4.9796646,1
-0.059734,-5.2584322354,-1.32986614,-0.9590499,1
-0.9632572,11.4713010477,0.2108588,-1.0471478,0
4.7237954,9.4762834495,3.88124274,0.3551935,0
-3.1330643,0.3883735717,7.2808615,-2.0853339,0
1.0579055,-9.6608479473,0.69441581,0.4208794,1
-1.9269301,-6.8686513047,0.07682969,0.147449,1
1.8924154,11.9087807551,2.7458655,-0.0665155,0
-4.6013605,-4.8362718656,7.83505379,-0.3824373,1
0.8534731,11.3210909725,-5.21050541,-7.9691846,1
-2.5772359,-3.7448126586,1.22054169,0.9741382,1
4.5521358,3.648178793,-1.68081157,-2.4577722,0
-4.1898141,-12.6033531964,17.9274,0.5846426,1
6.5645431,9.8022634318,-3.64605949,-1.8547218,0
-0.889039,-0.3757046043,4.75179364,-1.2631487,0
4.443006,-1.5937629575,2.8412174,2.4495,0
0.2897426,-8.4054917562,2.27554265,2.4495,1
1.8222587,-0.0999792568,5.16439907,0.1758328,0
0.6090167,4.4751206072,-4.09140451,-4.083956,1
