variance,skewness,curtosis,entropy,class
3.4514759,4.0436893078,5.26806234,-2.0464067,0
-4.5572967,4.8891880562,5.03150756,1.4685091,1
0.273452,8.014627165,-5.2861,1.7392081,0
2.4097493,-12.6991339607,1.95861209,0.476347,1
-3.8126869,2.1609947517,3.77047773,1.4641372,1
5.7494816,11.8788946785,14.72238407,1.1973241,0
-4.2433216,-8.7393780415,8.20723595,0.6982178,1
-7.0421,2.191383584,15.54853082,-0.5722319,0
-3.9388507,2.4919603934,2.25343927,0.7284922,1
2.2360546,11.429945495,10.07287526,1.8477429,0
1.7872923,-1.8708394737,12.63006147,2.4495,0
-2.6168496,2.2604954454,5.4948787,-0.4825575,1
-2.5731635,-1.893633026,10.82981607,-1.6029938,1
-1.9201729,-2.3368223877,-3.17908489,-2.3931104,1
3.0962324,-10.2940486649,14.59919413,-0.8189411,1
-1.2769549,8.4783654497,2.51187442,-0.3646058,1
-6.2334136,4.5864908024,1.31753079,1.1052699,0
-6.2600706,1.876471548,4.90024354,-3.4644468,1
-0.1908477,11.4296216287,6.19374953,1.213597,0
3.7586552,1.6862673328,2.630286,-0.1842199,0
0.7394851,3.8141351343,-3.68075421,-0.107259,0
-5.0673166,4.4446114141,0.63443353,1.6780744,1
1.6573973,2.5247322681,-1.92696968,-1.3391106,0
-6.8047023,12.9516,17.9274,-2.4998831,1
-2.4251555,3.8611551953,0.83330831,-0.9476674,0
4.5479165,2.0035062532,3.26732583,-3.229913,0
3.2083535,-1.34526705,8.13093043,-4.1940148,1
5.688908,8.6131692286,4.4454434,-0.7168891,0
-1.5415788,-6.5531437133,-2.87016873,-0.1542081,1
-2.2181733,-11.9153114553,11.5951139,-0.8157987,1
2.7513865,5.335569791,7.56208392,0.0125115,0
-1.6558053,9.860290418,3.36918137,2.4495,0
-5.6912794,0.0829456575,3.56687689,-0.3229958,0
3.6958397,1.1703134957,2.25156448,0.7044732,0
-1.5803187,8.2396558717,0.5018147,1.6564224,1
-1.2122463,10.0827701229,-1.87099856,-5.361411,0
1.0922036,1.9452102367,6.00962212,-4.3697672,0
-0.1090637,-0.3401875249,-5.2861,0.0684373,1
-5.6045757,0.5599738397,3.76699937,0.0302364,1
5.0179979,-10.790841362,2.06100608,-1.9022003,0
-4.040596,1.6542096758,7.95093395,0.0003876,0
0.4252232,-0.0411111653,0.24747534,1.9959076,0
1.8949161,1.6185287342,-3.28904549,1.7984503,0
6.7575016,7.7056065057,-1.81323169,0.7073809,0
-6.0171692,-11.8080663902,6.9593795,0.8839788,1
0.7331233,-5.8332740628,6.49203121,-0.5131347,1
3.5798137,3.6841602404,-2.78460303,1.2841133,0
-7.0421,8.5999117041,-1.75012358,0.8293766,1
3.4029719,11.2904843413,-4.65054375,2.4495,0
1.5481188,-0.9775393374,1.62946929,-1.5256606,0
-2.3480573,-4.4621942377,5.21626213,1.2655986,1
-4.6829029,-10.2211428992,0.51769973,0.0902973,1
-2.3189608,3.6648940638,5.58930164,-0.9859981,1
-6.798639,-7.2858360036,4.66991445,1.0996951,1
3.0208277,4.9327661634,8.69889279,2.2582999,0
6.1061393,5.4050331271,-3.88632864,1.0852578,0
4.9562831,1.8903240962,13.84753552,2.4241488,0
-3.9952772,-5.4752148338,0.97820505,0.7192102,1
2.3945097,9.5485359287,-5.2861,-0.4648475,0
-6.1268154,-13.7731,-0.32437421,1.7441058,1
2.9349564,3.2901804307,-5.04708252,2.4495,0
1.2598279,2.3402828394,-1.03300578,1.1371301,0
-1.7882108,2.1951838857,1.2353512,-4.5482376,0
5.901545,12.2471554884,-5.16929338,2.4495,0
2.258748,11.7774240016,4.9346674,1.9994208,0
-1.3761371,-12.4655595946,-3.52003418,-0.4541786,1
-2.9555335,-10.1552742609,6.85656703,0.9501773,1
-1.4812396,0.7033976353,5.4076906,-8.5482,0
-7.0421,-8.5268850734,-1.22689023,-0.1589773,1
-3.6276515,0.5037193566,-1.7778136,0.3643221,1
5.3020915,2.6301647501,0.38123594,-6.0940168,0
0.1651814,-13.0336604454,5.04402437,0.0594491,1
1.9034197,-4.0441989217,5.24950692,-0.1136174,1
-7.0421,-3.2799940421,6.17951239,0.7625925,1
-6.928116,4.7781466329,3.28252697,-2.6664456,1
-6.5555128,-0.6830313026,-3.60205563,2.0671964,1
-1.2480447,9.0695216258,-0.96892111,-0.9138637,0
4.9106404,0.5322090416,3.60376657,0.1109874,0
-1.8498067,-4.939478953,17.9274,-4.5022503,1
-7.0421,-6.5972334338,7.46978236,-0.7981486,1
-1.8683752,-13.7731,5.76862195,0.9925281,1
3.5067608,5.3134741339,-1.254409,2.2950594,0
1.1909811,1.1020538699,2.47885074,1.517071,0
-7.0421,0.6321429697,-3.71893526,1.1471192,1
5.3268265,5.2542428692,-5.2861,0.8113503,0
-0.6294057,-5.4863962909,4.5129811,-4.546385,1
-4.8191898,-12.7357860908,3.88310402,1.7682465,1
4.0621532,5.6307472797,-0.77385811,1.056749,0
-2.7887825,3.1457876421,2.26599657,2.4142394,0
3.718979,1.5056636366,-1.55731408,-0.3879073,0
0.4949086,12.9516,-0.39639023,2.4495,0
-7.0421,-2.0299916451,1.0088123,0.2562095,1
-1.574348,2.2400161539,7.2978125,2.3420327,0
3.9646413,-1.9737000165,-2.65135366,-2.2532667,0
-7.0421,-0.7506659118,5.06379139,-4.0425979,1
-7.0421,3.6245931329,2.37784006,-4.0929005,1
-4.5181928,-13.7731,1.14748369,-0.4133865,1
0.1386003,0.3416690981,3.41014009,0.3412655,0
-6.0107186,-8.9039256074,4.70546902,0.4236335,0
-4.1877086,-1.4852704285,2.16848864,1.7949247,1
-3.315636,4.1956792657,2.50382545,-0.6856325,0
-4.0702064,1.7495816986,10.76108222,-0.4533413,0
5.7412282,0.5087988279,-4.2788369,-1.9195695,0
0.0839727,10.9237328931,-1.81643107,-3.862809,1
-3.8811714,-8.7279627659,7.3646138,-0.6796806,1
-3.4608499,2.8233428869,0.35805302,1.8607521,1
-4.2941758,3.0989835929,4.44808301,1.5289553,1
-2.3584247,-2.4422929819,5.14357307,0.937991,0
-3.4006561,0.4024964248,6.84452306,0.2994018,1
-5.2886616,3.7665046151,-1.38400986,0.9515905,1
3.3436435,4.5884611397,4.22053792,0.4668551,0
-7.0421,0.7310488811,-2.27911825,2.4495,1
0.8260709,2.7078373743,-0.65960808,0.6776836,0
-7.0421,-10.3692699672,5.90588352,-0.2613679,1
-5.7023838,0.5310332546,17.9274,-3.2085232,1
-2.5029381,11.4785957632,3.72501939,0.2028828,0
-5.0497144,1.8452800201,8.50871027,1.622415,0
-4.9526981,-0.4801259062,-0.97885709,0.9706858,1
-2.6294273,1.9829706091,3.31962708,1.1086354,0
-0.1183687,-2.2738339984,3.58759015,2.0380126,1
-6.5222128,1.4628297194,2.42782695,-3.4698383,1
-1.5850327,-11.2280276447,2.06913526,-0.668333,1
-2.7569876,1.2253108065,6.90836634,0.9761689,1
-3.1561283,-6.2832912007,-0.23650358,-0.0924552,1
-6.2459698,0.2610920514,9.64590108,0.8546109,1
-2.2952281,3.2053557628,7.03480618,0.7675942,1
-2.3569988,1.038312346,8.0337066,-0.5632751,1
-0.5386433,-8.5554454744,14.74318712,1.973518,1
-5.9581202,2.5928822548,15.21456221,-1.3951273,1
1.2650118,-12.6455219735,1.33091129,-3.3571875,1
1.0453461,1.4856284841,4.40517749,-4.8512929,1
-6.843708,-3.0850470537,15.12492283,1.9722565,0
-6.1473566,2.2985055258,8.94485188,2.0853832,1
-6.3053515,2.3963102945,2.52165643,0.7185533,1
-1.7721981,-13.7731,6.43914957,1.5974861,1
1.8363944,-7.7032139285,10.25408948,-2.1573595,0
-7.0421,1.7604053386,5.36233614,-0.2106087,1
-6.9853978,-4.0460792351,5.43007481,0.4680581,1
6.4717206,1.1905200019,7.75907919,2.4495,0
2.3318327,0.8829030728,3.02638481,-0.1360922,1
1.5256631,11.0218450287,0.32819141,2.4495,0
-1.0511335,10.5282259897,-3.8496998,1.0804936,0
-5.7681895,3.031852142,3.19119702,0.9118248,0
-7.0421,-3.8753068028,2.55954992,2.1541478,1
-1.6394054,-7.1370529891,2.88741892,-5.2700479,1
-1.9276839,-1.300507127,-1.03357088,-1.7608073,0
-1.9664118,-11.5380630769,0.3461468,0.8203946,1
-7.0421,-2.6452698592,3.30917099,2.0263508,1
-2.880106,-0.0251831355,-0.69735823,2.4495,1
-2.9555275,7.1264458125,7.04814102,-1.3865119,0
1.5858038,7.6571532762,6.74452347,0.9861305,0
-7.0421,3.7396911832,-3.72235267,-0.028674,1
0.4757834,7.1200593635,0.29417749,-3.3895965,0
3.6263692,11.7218321024,0.79837704,0.7082068,0
-5.218667,10.0407643972,1.49454314,0.5587806,1
-0.7217931,-3.333991171,-2.90350549,-3.2639757,0
-5.6624632,-12.3488707568,4.51564318,-3.1424656,1
-3.1942627,11.6488517626,1.9118872,1.7529679,0
-4.2043531,-10.1378466371,10.23844445,-1.7306923,1
-2.6025533,-0.2863411389,2.85660206,-0.4083148,1
-0.5961393,1.2716458588,7.84215937,0.1553509,1
4.2606053,3.1026824875,-0.35153053,2.0797387,0
-5.7609364,1.1310951723,4.90919537,-1.0193282,1
1.7873144,1.7894791714,-3.11004999,-0.1817128,1
-2.8965441,4.0168470705,5.1902031,0.8012456,1
-6.4606007,3.4185763546,0.43716,0.2529614,0
4.5456175,4.7250925881,-1.32799752,0.9162883,0
-4.3922199,2.1168500745,2.96238902,0.6974201,0
4.599363,3.1387570439,-3.95805038,1.4109499,0
-3.2822294,8.1243804189,-1.17168544,-8.5482,0
-5.1017768,0.6319868238,5.22045318,0.983558,1
2.9298938,0.2821512438,3.89004637,0.7404089,0
1.3927443,3.1745853971,2.57202274,-1.3886564,0
-7.0421,5.692923801,9.25862235,1.6278619,1
-6.6674316,0.128614547,4.4804141,-2.3274253,1
6.7904124,12.9516,-2.61430731,0.6193095,0
-7.0421,-13.7731,9.23943944,-3.7109324,1
-7.0421,-5.4084999983,6.56980369,1.6071466,0
-0.7107332,-0.6110286848,7.22145038,-4.5805488,0
-6.0250158,-8.5187886213,8.91332311,-4.1814732,1
-7.0421,-6.9046522526,6.79606713,-3.3679568,1
-5.5349612,-2.2161422927,-1.25149385,-4.0462782,1
-5.7739978,-8.7015906364,2.6204679,-4.6592335,1
-4.8382224,-4.530783787,-0.45089466,-6.1154615,1
-2.9985784,3.8186158163,10.04940017,0.1798595,0
-7.0421,9.7950562646,5.06883851,0.3237043,1
4.1088074,4.8080117452,9.88244715,-8.085192,0
-0.3169347,-1.4377325153,11.7633625,-1.0828988,1
1.7034418,9.0693280311,3.93555334,-0.1690757,0
3.1772721,4.9796257707,2.69408466,0.5124893,0
-4.2200228,-13.0836979047,17.9274,0.6541327,1
-2.8794601,4.5187066245,-0.30296991,1.5005666,0
-1.1893273,3.8548709604,6.94190165,-2.2598403,1
-5.4713114,1.4964248507,4.42061461,-1.5548911,1
-0.7460514,4.6076876708,-1.50327749,0.0613264,1
-0.5389913,-3.8402314074,15.29954474,0.0253079,1
2.0156944,4.3842731991,2.513362,2.1203046,1
1.6696723,-5.1626873752,3.19944135,2.4292598,0
-5.4714394,1.0577177582,4.95730065,-4.857902,0
2.2191795,1.37852883,-2.88250021,2.2624427,0
-1.8544002,2.6994373455,4.00442691,-3.7964066,1
-5.9895163,-1.4936320239,3.19329507,-1.5440526,1
-0.1794392,12.9516,4.13761883,2.0663131,0
-1.2076992,5.4391675923,2.76182344,-0.6033238,0
1.7470574,3.3830237149,5.54802185,-0.3136673,1
-7.0421,8.6372231247,-2.0434606,-0.633879,0
-7.0421,-11.4580394519,11.67003521,0.9240563,1
-3.3634672,4.7669751358,17.9274,1.766683,1
5.3532676,3.0347506233,3.10226122,0.4755977,0
3.1577608,5.3389953428,0.90952132,2.0123222,0
-4.0549066,7.6783670587,4.93297982,0.6590215,0
-4.9806553,-6.8368490655,4.77710757,0.9752515,1
-0.0730728,12.9516,4.09057319,1.8752355,0
1.8856701,-6.0666415939,10.22554282,1.0962582,0
-1.1934869,7.5593818043,2.57368613,-1.4386874,0
-4.2766305,2.7697503257,8.40891625,-2.0877638,0
2.859309,0.8102340809,6.21207472,-0.6956053,0
-4.0676174,4.9096849593,17.9274,-2.084639,1
-3.2284838,-11.3678907056,0.57949613,1.6608496,0
-7.0421,-13.7731,3.68680798,1.5054832,1
-0.8967176,-9.2192878687,1.81565114,0.8197242,1
-5.1907657,-12.1120917034,0.37001594,-0.6235283,1
2.0204453,-0.6380146321,0.78099523,-1.7359865,1
1.8425518,0.5601075746,-2.66760406,1.2145154,1
-1.6278601,2.1251467806,0.46628916,-3.4096206,1
-5.4742953,2.5753079837,6.99150522,-0.9590411,1
-7.0421,-2.1068514528,0.17212637,-1.2584229,1
-1.0616014,-2.4490792657,5.96748817,1.6237039,0
0.2075456,-13.6422755768,-2.01060287,-6.1371301,1
-0.6874477,2.0804051915,8.01004429,-0.6792546,1
-4.2408958,1.8201013246,-0.81617675,1.6486888,1
-0.6874722,-5.730207827,11.52125403,0.5454052,1
-7.0421,3.0229255089,-3.32451556,-2.144881,1
-3.9110345,0.7525496675,8.26181176,0.5027029,1
-7.0421,-0.2067897943,4.49919526,-1.4969161,1
-5.5062532,2.871672178,8.46928096,-1.8611004,1
-4.9451838,-5.2254413035,-1.13285972,0.3910171,0
-7.0421,-9.3094019972,2.30765494,1.3102742,1
0.1145758,-1.4162367931,3.85931956,-0.2601881,1
-6.9487929,-0.9998695033,17.9274,0.7302051,0
-6.5381735,-2.8892475143,11.03190997,0.2804823,1
-1.8468466,2.8633163925,-1.36672008,0.3095068,0
3.9860021,-3.6079964923,-0.29870231,1.6360107,0
3.8299576,1.7663914831,6.37337062,1.6236367,0
-6.4384326,-1.7774431967,2.29198802,-4.1695333,1
-2.5262199,-0.6764438525,0.27604044,1.9661726,0
-3.9329518,-2.0733132141,4.47914667,1.6896334,0
5.0394752,-7.07663309,3.44762257,0.8126551,0
-5.5584736,-1.8173213263,-1.5859342,-0.0119794,1
1.3564351,-5.5921444229,8.98898672,1.6622106,1
2.1980551,1.0544393442,-2.95102386,1.2322209,0
-3.0780855,2.4769011945,-1.4770707,-2.0113175,0
5.3201072,7.4466013074,-3.12397081,2.4495,0
-3.0860047,-1.3785375087,-2.43773063,-1.6940792,0
-1.1241056,0.4289839844,0.12219984,1.8799996,0
-4.553931,1.5204191817,8.45375206,-2.6961042,1
2.0322112,11.5215051398,-1.77827302,-0.5895555,1
-7.028338,2.5245650204,6.79816336,0.4606036,1
-4.3023143,0.6518068799,3.23361216,-0.7883532,1
-7.0421,-10.8982018969,8.18053721,-0.2436306,1
-4.8064828,-12.3479653876,17.9274,1.1670387,0
0.3791819,1.9949540369,15.30584822,-0.1557304,1
1.4845155,0.0962068407,17.9274,1.6041676,1
-6.7954293,3.1855498278,0.32052941,-2.5340888,1
-2.7386915,4.3358194906,3.12429959,-0.8859379,1
2.0362374,8.4223944977,2.2280046,-2.8297452,0
3.1843809,1.5527971692,-0.00704965,1.1484768,0
-7.0421,-6.8689994922,4.02209736,1.8149931,1
-7.0421,3.7897260821,2.00859913,-3.3894648,1
-5.278815,0.3573912058,2.5656606,1.4609854,1
-5.9457419,-9.7487064276,0.39048733,0.0083269,1
0.1524346,-8.8936755927,-4.53060751,2.4495,0
-0.6846272,1.8958345122,4.70497389,-0.9437603,0
-2.7961306,-4.3809752554,14.09234449,-0.7640312,1
4.0411855,9.7445330102,-3.21806263,1.0149458,0
-4.6302222,-7.7736590281,1.55301938,0.8145042,1
1.8361101,1.3519990028,2.91738635,1.9632876,0
-0.460324,0.0701209731,-0.10777136,-6.8128174,1
-4.2022384,-10.9989962403,0.64497282,-0.1516532,1
-4.4668049,-6.4454962737,4.68182836,0.8867334,1
-4.8839653,-13.7731,3.89741486,-6.9951662,1
-5.4294563,-8.2909088692,-1.50868399,0.8102569,0
-7.0421,-2.8861309275,2.98212918,0.4938897,1
-1.0043658,3.1510040216,-0.71464871,0.6970669,0
-5.3217195,-5.7933824051,0.97482252,0.1205134,1
1.7653361,-2.8771226732,0.60141512,-1.61204,0
-3.4986333,10.1817339459,-5.05809319,-3.2654058,0
-1.9155611,-13.7731,5.81446555,0.0012221,1
-0.8500224,4.9360296373,0.12654179,-1.0375074,0
2.6578002,6.1675069974,-1.71505838,0.2612001,0
1.9742443,12.9516,-1.96768808,1.1289871,0
-7.0421,4.7665462827,-2.76892039,-2.5407278,1
-0.5424136,12.9516,-0.2153808,2.1049055,0
2.9478172,4.0498892262,5.17795614,1.4058933,0
-4.7263773,1.6892529839,17.9274,-0.8404051,1
1.9766732,-0.6579012893,-1.20467852,-2.6580216,0
-5.255158,-11.0091592811,3.0098529,-0.9841519,1
-6.9493237,0.4225677647,0.38390208,1.8228688,0
4.3321072,-0.5102381686,14.57007475,1.4877838,0
-4.1851103,-13.7731,5.01522028,-0.2627135,1
-4.8735482,-11.7891900367,5.8683467,0.8602862,1
-4.9147745,3.6348571079,-4.17687218,-0.2703584,0
-3.8028892,1.843636834,-0.0531592,1.1836749,1
-0.04925,-13.7731,-0.13633435,-3.0470052,1
-6.8789732,3.2100477069,3.78444991,2.4344242,1
-4.2457608,-5.0187777825,-1.04309586,-6.9170534,1
-5.8099939,-13.7731,6.10998221,1.7182824,1
-6.1909457,-0.2327765495,8.22733974,-0.8746555,0
4.3152178,4.4640242266,0.76765205,1.8954729,0
-2.8605449,-1.8752763641,2.92169832,1.8714461,1
-7.0421,-12.4637972876,3.99037124,1.3692891,1
-7.0094079,0.6184135786,3.2671733,-0.5147184,1
-6.6509793,2.5743828009,2.31227891,-1.6147602,1
1.3767921,0.5379784591,0.36241619,-0.0800173,1
-3.6631064,10.8324776377,0.34758461,1.6094905,1
-1.1679789,1.1401074223,-0.48778121,0.2691152,1
-3.4756585,-4.9619194563,-0.43662696,2.4495,1
0.7019966,2.3832971405,2.18085024,1.0896362,0
1.6607615,8.3445654635,1.01252032,-2.524938,0
-5.9494864,1.642340247,8.52793568,2.0113894,1
-6.063522,0.0132972591,-1.27738796,1.1065951,1
-4.7269535,-8.0931693187,3.03503877,-3.0555919,1
-6.1928549,-2.7800091583,-3.27217517,-0.2850934,1
-2.3077549,11.891926911,0.76024407,2.266623,0
-3.8917608,0.5324100669,8.11333905,0.1443696,1
-7.0421,-8.071558255,5.56392602,-1.7850707,1
-1.5678247,4.0063039329,16.78100126,1.1808603,0
-7.0421,11.0787618619,-4.05649433,1.3196807,0
5.011228,5.7519114446,4.58732914,1.1532759,0
-7.0421,0.7919158026,-0.61696544,-1.1822614,1
4.4586034,-1.5405795311,14.15422985,2.2619545,0
-6.4289211,3.110513865,7.63833165,0.9457126,1
-2.1730555,5.0913289658,0.02529893,-0.1494047,1
1.0759798,-0.5250557951,-0.99294561,0.8055928,0
-3.1689262,3.8127750213,6.04740562,-0.0409618,0
-0.9380786,-2.4515231642,2.54394874,-3.7280683,1
-5.5786183,-2.66831281,4.43329001,-0.6320082,1
1.8276992,1.7810134322,0.72821343,-0.1954137,1
2.3169116,-7.0100562631,5.55609806,1.884726,1
-4.2488695,11.476766644,4.74911516,1.0153546,0
-4.9531116,-0.5981159711,5.43277931,-3.7765029,1
-6.5921599,1.3643983573,1.43327781,1.6223367,1
-2.3335128,2.6822448524,1.67815701,-0.7238627,0
-3.6886331,-8.556197137,-3.07172887,2.0115655,1
0.0399123,-3.4361377098,-1.8215197,0.7836016,0
-0.8402483,1.7100756868,-0.67865953,0.3820325,0
-0.5265167,1.4929795218,4.64409226,0.5792701,1
-5.8835186,0.5435875321,10.37049563,-0.0323334,1
2.3392381,1.7581197863,-3.90095135,0.2770112,0
3.9645017,7.0312769925,-0.83653403,-1.7341158,0
-1.7483109,2.3362232893,1.39197286,1.692552,0
-6.3018415,-8.1032953573,0.28399628,1.4972366,1
-1.9723624,4.5823638976,-3.29426096,1.5930656,0
-1.7055828,12.161797157,2.3941627,2.2565872,0
-4.183468,3.9504231843,12.9354306,-5.1909279,0
2.3300114,1.5895645376,17.9274,-1.3425313,0
-4.2482742,-0.2017137124,2.71804541,-0.098827,1
-5.182597,-6.9151889783,5.91876134,0.2459117,1
4.542157,-4.6682562667,-2.17020412,-4.8877765,0
-1.2801645,4.2708978694,17.9274,2.0491343,0
-7.0421,4.0106101862,5.99263111,-5.3695723,1
-0.2844318,-4.8410423034,8.58052774,0.5135602,1
-4.7241757,4.1865938791,5.92505658,1.3253987,1
-0.7831419,5.9744081102,4.46774628,-7.3150151,0
-4.4808404,4.2557975123,-3.41544013,-5.2082355,1
0.2542131,3.0658633808,3.87146629,1.5062443,0
-7.0421,5.6143016457,15.54036288,-8.5482,1
-0.4464051,0.9582384415,8.96426972,0.6020326,1
-1.4392257,-3.2423430678,9.92933897,-2.6259349,1
-5.2816831,4.9456877857,3.03168039,1.0511338,1
-3.8524583,2.6820561131,6.92827843,-0.3704373,1
-6.8412217,-6.5867342304,-2.6033616,-0.6381065,1
-3.6217717,-13.7731,-0.37120611,-0.6044247,1
3.0676964,1.6679589386,-0.21796647,2.4495,0
-5.5438614,1.1391422895,17.9274,0.4563963,1
-3.8681079,-4.9393991402,7.94693805,-0.321798,1
0.3997261,6.0341816588,-0.73587419,-0.9695694,0
2.6991787,0.3567710069,1.56126329,-0.2957563,0
-5.8959884,-6.2425000571,-0.12070134,-0.2852881,1
0.4481799,4.1849989828,17.23251373,-1.3403267,1
5.0110993,2.9406195448,-0.99678565,0.9478593,0
-1.1300471,3.4333536103,-0.30537581,-0.8883914,1
-7.0421,1.4849214427,-2.87483776,0.4306376,1
2.3630864,1.8807054106,0.69753761,-4.7136668,0
2.8090642,2.0545295485,-2.28961772,0.2509245,0
2.8208513,-6.0672773573,-4.45366815,2.0643854,0
-0.001813,-2.5589941017,2.75687349,-0.0891828,0
2.548822,-5.7355738194,-0.52083619,0.6295252,1
2.0298078,4.7101398506,-3.68764479,0.3299928,0
-4.6280338,-10.6769813004,-0.15742476,2.1848194,1
2.8187714,-9.4482912639,17.9274,1.0155234,1
-3.6593906,-1.3407616487,0.25793182,0.8789813,1
-1.0669769,-6.0709141137,-0.76982159,1.653593,0
0.8240791,4.8859741543,-5.2861,-1.770505,0
-5.8973279,-3.8568638512,17.9274,-2.1487278,1
2.3768192,-11.4439434278,3.27356744,-0.3928918,0
1.8565194,10.4167739486,3.95157757,-0.2064551,0
2.0115054,-3.5827650097,-1.37698384,1.8247119,1
-5.387855,-3.9137364314,6.86448913,2.4495,1
3.2588465,9.2008765162,-2.79617908,-0.046713,0
4.813911,1.7570962546,-0.68618897,-6.2117175,0
-2.4097022,5.2349134962,14.75370855,-0.6108924,1
-0.7264133,6.3773848894,-2.49118102,2.3070732,0
-4.6260208,1.3759883546,1.34122154,0.8790462,1
-7.0421,-1.1614988098,9.61213973,0.5438572,1
4.59439,0.4387266422,5.67740733,1.9818871,0
-7.0421,2.0126605204,10.95965541,-5.3033109,1
-0.8918627,-8.7096063077,2.17699824,1.5095866,1
4.2369221,5.9448600747,-1.38103248,0.4832734,0
-2.3016797,1.2112572192,-5.26241955,-5.4370364,1
-5.8955988,1.1907766488,11.13208633,-8.4266433,1
-1.0594773,0.6675452794,-5.02755646,-0.6861109,0
-3.5873943,1.9089964433,3.74294121,-2.7664247,0
-2.2881609,-2.071184644,-3.99378004,-7.2897174,1
3.8113489,-3.0741553622,11.03927841,0.8148131,0
-0.7066059,2.4137444362,3.59905198,1.629616,1
-7.0421,-13.7731,6.05684828,-3.9330171,1
6.3186499,11.310492991,2.82779625,-5.0493593,0
0.617101,8.062591423,5.27701332,1.4493942,0
0.6492814,9.427057448,2.3046231,-0.6042906,0
-0.2056783,4.109994196,-0.86574479,0.4155247,0
-2.4851363,2.6822106269,14.5926498,0.0668689,1
-6.5751245,6.4886493781,5.30462146,-0.1818828,0
