age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
30.0,?,233481.0,7th-8th,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,3750.0,214.0,38.0,zsxgkuomsyiwy,>50K
49.0,Private,19866.0,Some-college,14,Married-spouse-absent,Priv-house-serv,Husband,White,Male,777.0,125.0,37.0,isynsusopjnsl,<=50K
33.0,Private,424742.0,Some-college,1,Never-married,Adm-clerical,Husband,White,Male,3306.0,9.0,40.0,jipbznwazajas,<=50K
42.0,Private,541184.0,11th,7,Married-civ-spouse,Craft-repair,Unmarried,White,Female,4618.0,20.0,36.0,tztdzaesdziozge,<=50K
19.0,Private,226440.0,HS-grad,13,Never-married,Adm-clerical,Husband,Black,Female,2816.0,44.0,39.0,xduwysabwjpss,<=50K
39.0,Local-gov,156082.0,Masters,13,Widowed,Other-service,Not-in-family,White,Female,1805.0,71.0,36.0,ipqvosmppshxo,<=50K
42.0,Private,145640.0,Masters,13,Never-married,Craft-repair,Own-child,White,Male,4748.0,25.0,51.0,vhozsepbgbwm,<=50K
40.0,Private,109537.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,2808.0,174.0,61.0,jxxhpojjeytd,<=50K
64.0,Private,30232.0,Some-college,14,Never-married,Craft-repair,Husband,Black,Female,2058.0,2257.0,54.0,vfkgwjwikvszl,<=50K
45.0,Self-emp-not-inc,215885.0,Bachelors,9,Divorced,Other-service,Own-child,Asian-Pac-Islander,Male,3071.0,51.0,38.0,ajyekb,<=50K
28.0,?,107702.0,HS-grad,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,4021.0,10.0,42.0,ccwqngjzmtjcw,>50K
33.0,Private,117215.0,HS-grad,4,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,1141.0,83.0,36.0,gjyvxexhriju,>50K
46.0,Private,163515.0,Assoc-acdm,9,Married-civ-spouse,Protective-serv,Husband,White,Male,78.0,1.0,40.0,ybprfhnccgys,>50K
18.0,Private,243775.0,Assoc-voc,11,Widowed,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,2645.0,25.0,64.0,enmvnnrkicyc,<=50K
44.0,State-gov,13804.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4707.0,132.0,39.0,jfgmfltggxbk,<=50K
46.0,?,165855.0,Bachelors,14,Never-married,Machine-op-inspct,Husband,White,Male,3401.0,204.0,34.0,osyjwictsdik,<=50K
25.0,Private,165507.0,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,3155.0,43.0,39.0,atwvykjsqklxv,<=50K
23.0,Private,265060.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3139.0,161.0,36.0,wxnzooaijawxenvpibomby,<=50K
29.0,Private,200802.0,Bachelors,13,Divorced,Adm-clerical,Husband,White,Male,2485.0,43.0,24.0,iedpgpzosfhjz,<=50K
35.0,Private,658286.0,Some-college,5,Never-married,Handlers-cleaners,Husband,White,Male,3655.0,0.0,25.0,lzrbxntunhpt,<=50K
42.0,Private,96706.0,Some-college,14,Married-civ-spouse,Craft-repair,Husband,White,Female,1246.0,195.0,39.0,zttclvezzszua,>50K
33.0,Local-gov,43487.0,Some-college,4,Widowed,Exec-managerial,Husband,White,Male,4459.0,184.0,57.0,xkrly,<=50K
87.0,Private,207172.0,Some-college,13,Never-married,Prof-specialty,Own-child,White,Female,1372.0,15.0,39.0,mvsifffrkpaup,<=50K
22.0,Private,92440.0,HS-grad,9,Never-married,Sales,Husband,White,Female,4725.0,256.0,36.0,tutnyksjmniw,<=50K
26.0,Private,266876.0,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Black,Female,4632.0,51.0,39.0,xcdgorjruxjh,<=50K
24.0,Local-gov,113481.0,Some-college,1,Never-married,Exec-managerial,Own-child,White,Male,390.0,202.0,37.0,ovacrsdezwpi,<=50K
43.0,Private,156322.0,11th,9,Widowed,Other-service,Unmarried,White,Male,2241.0,83.0,39.0,bfrodazqfeyt,<=50K
26.0,Private,238278.0,Bachelors,12,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,3720.0,176.0,48.0,qymxvnmwxxxw,<=50K
38.0,Private,190296.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2248.0,95.0,8.0,syzmmgolnapq,<=50K
26.0,Self-emp-not-inc,190932.0,Some-college,6,Divorced,Exec-managerial,Not-in-family,White,Male,2544.0,83.0,33.0,izbjllxkvynb,<=50K
24.0,Private,213913.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,4034.0,167.0,60.0,mjndcfxklvlc,<=50K
23.0,Local-gov,183796.0,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,3525.0,134.0,36.0,globkeozxnjy,<=50K
46.0,State-gov,27361.0,11th,10,Married-civ-spouse,Protective-serv,Own-child,White,Female,9790.0,59.0,16.0,hmdhhuyybsqj,<=50K
23.0,Self-emp-inc,33962.0,HS-grad,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,822.0,127.0,39.0,onkbgigivryr,<=50K
26.0,Private,194898.0,HS-grad,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,4618.0,153.0,2.0,xploysyxcfox,<=50K
33.0,Self-emp-not-inc,82515.0,Bachelors,10,Divorced,Other-service,Husband,White,Female,4640.0,180.0,36.0,pzhsygwurciat,<=50K
52.0,Private,71152.0,11th,9,Divorced,Prof-specialty,Own-child,White,Male,3174.0,147.0,96.0,gfzdgukbhzvn,<=50K
22.0,Self-emp-not-inc,550095.0,Bachelors,7,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,4702.0,2535.0,40.0,flwzxwvejauf,>50K
52.0,Private,275255.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1263.0,130.0,40.0,jrpvtvhqlzyg,<=50K
22.0,State-gov,137053.0,HS-grad,11,Married-civ-spouse,Exec-managerial,Wife,White,Male,4409.0,20.0,37.0,glrmvujhxwaes,<=50K
65.0,Self-emp-not-inc,71089.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,3867.0,206.0,39.0,tnkgltjgflfpzsprpf,<=50K
36.0,?,414788.0,Masters,10,Widowed,Machine-op-inspct,Husband,Black,Female,3048.0,156.0,36.0,hmeqthaveskv,>50K
67.0,Private,115663.0,Bachelors,10,Separated,Farming-fishing,Not-in-family,White,Female,453.0,2237.0,57.0,huckxfmmajad,<=50K
41.0,Private,142924.0,Bachelors,8,Married-civ-spouse,Craft-repair,Husband,White,Male,151.0,151.0,4.0,vdvwkfovvbwm,<=50K
48.0,Self-emp-not-inc,192003.0,10th,3,Never-married,Sales,Husband,White,Male,55.0,135.0,40.0,uhkkrmbovsogb,>50K
17.0,Private,30610.0,11th,9,Divorced,Exec-managerial,Own-child,White,Male,1253.0,143.0,36.0,wdgwquvjorbdm,>50K
31.0,Private,119703.0,Bachelors,10,Married-civ-spouse,?,Other-relative,White,Female,3812.0,83.0,37.0,ysaffrivtzin,<=50K
24.0,Self-emp-not-inc,672788.0,Masters,10,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,1933.0,2303.0,55.0,vicnfrsbgyljm,<=50K
31.0,Private,170633.0,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,3877.0,144.0,35.0,cithzrpgbcib,<=50K
24.0,Self-emp-not-inc,194273.0,Masters,13,Never-married,Sales,Husband,White,Male,3128.0,44.0,33.0,oydfnahpckudg,<=50K
31.0,Private,207197.0,Masters,10,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,1946.0,111.0,37.0,ptnbiwewbqoc,<=50K
35.0,Private,269720.0,Some-college,7,Never-married,Craft-repair,Husband,White,Female,94400.0,26.0,28.0,bscpvf,<=50K
19.0,Private,101241.0,Masters,13,Never-married,Protective-serv,Husband,White,Female,192.0,23.0,19.0,scvtffrfeqlbk,<=50K
44.0,Federal-gov,529761.0,Some-college,10,Separated,Craft-repair,Husband,White,Male,2327.0,198.0,37.0,tirlcdkxcsdq,>50K
41.0,Private,285662.0,Some-college,12,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,4149.0,27.0,40.0,ngffrgniqgocv,>50K
29.0,Private,205825.0,HS-grad,11,Never-married,Adm-clerical,Own-child,Other,Male,90633.0,195.0,40.0,btxnxhzzizmz,<=50K
38.0,?,12860.0,HS-grad,14,Married-civ-spouse,?,Not-in-family,White,Male,3552.0,102.0,60.0,guchlmqxtzdps,<=50K
24.0,Federal-gov,182162.0,10th,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,1641.0,99.0,40.0,zpkxvirncemq,>50K
42.0,Federal-gov,364714.0,Some-college,11,Married-civ-spouse,Sales,Husband,White,Male,122.0,74.0,44.0,mpbdosvbjrio,<=50K
63.0,Self-emp-not-inc,206577.0,Assoc-acdm,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,2369.0,91.0,45.0,uzhxfygbkcrgk,<=50K
31.0,Private,126485.0,Masters,9,Divorced,Protective-serv,Not-in-family,White,Male,2608.0,82.0,2.0,jnegtnofqscm,>50K
45.0,Self-emp-not-inc,23831.0,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,90207.0,123.0,55.0,rdbbsgj,<=50K
22.0,Private,286201.0,Bachelors,9,Divorced,Other-service,Not-in-family,Black,Male,2830.0,73.0,56.0,nxjdnnrkzqgz,<=50K
45.0,Private,342750.0,Assoc-voc,14,Never-married,Tech-support,Husband,White,Male,1737.0,179.0,7.0,zoalpbyfpifqd,<=50K
32.0,Private,62406.0,5th-6th,9,Divorced,Prof-specialty,Husband,White,Male,22.0,51.0,40.0,qhehgsepzlhx,<=50K
24.0,State-gov,290177.0,Masters,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,954.0,54.0,39.0,ondhtrijiqmyj,>50K
42.0,Private,29458.0,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,554.0,105.0,33.0,ifzteoyxttxzh,<=50K
17.0,Private,585941.0,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,Male,2703.0,1946.0,51.0,dhdqfkqglsdy,<=50K
52.0,Private,180797.0,Some-college,9,Never-married,Exec-managerial,Wife,White,Male,216.0,5.0,37.0,rsu,<=50K
19.0,State-gov,232821.0,Assoc-acdm,13,Never-married,Adm-clerical,Not-in-family,Black,Male,4641.0,158.0,37.0,pjgcxthdttnh,>50K
45.0,Private,95121.0,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4225.0,1.0,60.0,oftoxicrkkny,<=50K
31.0,Private,447126.0,HS-grad,9,Never-married,Prof-specialty,Wife,White,Male,4726.0,88.0,34.0,agflxkarigpoy,<=50K
47.0,Private,89187.0,Bachelors,10,Never-married,Craft-repair,Own-child,White,Male,1574.0,166.0,36.0,cziw,>50K
67.0,Federal-gov,252965.0,Some-college,10,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Female,4526.0,97.0,39.0,mqstkwyyqijm,<=50K
25.0,Private,938036.0,Some-college,14,Divorced,Prof-specialty,Not-in-family,White,Female,4922.0,94.0,41.0,vorqexshbfnv,<=50K
40.0,Private,276987.0,Assoc-voc,10,Never-married,Handlers-cleaners,Not-in-family,Black,Female,3824.0,55.0,21.0,mdosnyxxpkpqkewakiinky,<=50K
42.0,Private,189381.0,HS-grad,12,Never-married,Machine-op-inspct,Own-child,White,Male,1375.0,103.0,61.0,yswbjgdzncwpq,<=50K
40.0,Private,19826.0,7th-8th,14,Never-married,Other-service,Not-in-family,White,Male,3354.0,50.0,34.0,sosryvaxrljd,<=50K
27.0,Private,178766.0,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Female,2978.0,62.0,39.0,qtjtdaqjkioz,<=50K
65.0,Private,181041.0,Some-college,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,7021.0,142.0,38.0,fpyubuyghmki,<=50K
32.0,Private,142006.0,HS-grad,4,Separated,Craft-repair,Own-child,White,Male,1530.0,1437.0,40.0,tbsgqofbeglok,<=50K
56.0,Private,227260.0,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,299.0,202.0,36.0,ulhwkfuocugk,<=50K
43.0,State-gov,130195.0,Doctorate,9,Married-civ-spouse,Craft-repair,Husband,White,Female,627.0,211.0,12.0,msyedmpdqpth,<=50K
30.0,Local-gov,88811.0,Doctorate,9,Married-civ-spouse,Sales,Husband,White,Female,670.0,1856.0,39.0,k,<=50K
53.0,Local-gov,218647.0,HS-grad,12,Never-married,Exec-managerial,Husband,White,Male,2404.0,19.0,47.0,deqrmmfqkjoph,<=50K
34.0,Private,108777.0,Some-college,10,Married-civ-spouse,Armed-Forces,Husband,White,Male,3209.0,65.0,56.0,gwksxquygkr,<=50K
56.0,Private,185216.0,Some-college,10,Divorced,?,Not-in-family,White,Female,3820.0,113.0,38.0,myzwlgkrvbhv,<=50K
39.0,Private,51469.0,11th,13,Married-civ-spouse,Other-service,Husband,White,Male,234.0,147.0,45.0,wnhkvaojyskli,<=50K
56.0,Private,326314.0,Assoc-voc,9,Never-married,Prof-specialty,Wife,White,Male,4119.0,2602.0,8.0,ymsfst,<=50K
45.0,State-gov,301994.0,7th-8th,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,217.0,34.0,12.0,czeltxuzvvcn,<=50K
48.0,Private,172184.0,Assoc-voc,11,Divorced,Sales,Husband,White,Male,2775.0,8.0,37.0,pzkmautcmxbg,<=50K
37.0,Private,264661.0,Bachelors,9,Never-married,Prof-specialty,Other-relative,White,Male,3721.0,189.0,28.0,nyrvrhtssnwmk,<=50K
66.0,Private,551035.0,HS-grad,3,Widowed,Adm-clerical,Husband,Black,Male,3156.0,175.0,33.0,dclyistxuapa,<=50K
46.0,Private,50704.0,HS-grad,9,Never-married,Machine-op-inspct,Husband,Black,Female,4748.0,167.0,36.0,ogkmponnogto,<=50K
32.0,State-gov,202517.0,Masters,13,Never-married,Machine-op-inspct,Own-child,White,Male,1723.0,102.0,52.0,alzpeqnljbogd,<=50K
39.0,Self-emp-not-inc,1462843.0,Some-college,9,Never-married,Craft-repair,Husband,Black,Male,2929.0,148.0,47.0,ewlddnow,>50K
21.0,Private,938426.0,Some-college,9,Never-married,Exec-managerial,Husband,White,Male,414.0,90.0,37.0,lskgaabivbpo,>50K
29.0,Private,190457.0,HS-grad,14,Married-civ-spouse,Farming-fishing,Husband,White,Female,2799.0,42.0,52.0,sdvdykehoclhoietkz,>50K
43.0,Private,59185.0,Some-college,10,Married-civ-spouse,?,Own-child,Black,Female,4066.0,85.0,52.0,f,<=50K
29.0,Private,189911.0,Prof-school,9,Never-married,Adm-clerical,Other-relative,White,Male,6008.0,171.0,36.0,dxrwodiikvog,>50K
42.0,Federal-gov,69824.0,Bachelors,6,Never-married,Adm-clerical,Husband,White,Male,1305.0,175.0,36.0,ougqrsmtcxygl,>50K
35.0,Private,144442.0,Some-college,13,Divorced,Exec-managerial,Husband,White,Male,3502.0,209.0,19.0,ssjplofqsrily,<=50K
21.0,Private,477319.0,11th,11,Never-married,Prof-specialty,Own-child,White,Male,1269.0,193.0,30.0,ntypptsgquwi,<=50K
30.0,Private,113669.0,10th,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1296.0,149.0,18.0,fiqmwixqkoje,<=50K
39.0,Private,206569.0,Bachelors,9,Never-married,Adm-clerical,Not-in-family,White,Female,4678.0,113.0,36.0,e,<=50K
40.0,Self-emp-not-inc,97799.0,HS-grad,6,Never-married,Prof-specialty,Husband,White,Female,4993.0,158.0,36.0,ahmowgulrenju,>50K
40.0,Local-gov,433328.0,HS-grad,11,Married-civ-spouse,Other-service,Not-in-family,White,Male,776.0,40.0,36.0,crdmpiomnubz,<=50K
45.0,Local-gov,262192.0,5th-6th,9,Married-civ-spouse,Sales,Unmarried,White,Male,4501.0,201.0,52.0,nhckeztcykuey,>50K
44.0,Private,129874.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,2764.0,155.0,38.0,ogxcwduwpzyy,<=50K
32.0,Private,244315.0,Some-college,9,Divorced,Adm-clerical,Other-relative,White,Male,193.0,129.0,53.0,jfnnbz,<=50K
59.0,Private,61673.0,Assoc-voc,13,Never-married,Adm-clerical,Not-in-family,White,Female,2927.0,95.0,28.0,gniiehxlercy,<=50K
32.0,Self-emp-not-inc,112358.0,HS-grad,10,Separated,Prof-specialty,Husband,White,Male,3208.0,138.0,33.0,qo,>50K
32.0,State-gov,121123.0,HS-grad,4,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Male,169.0,135.0,57.0,nyajlzpxjdlh,<=50K
61.0,Private,190775.0,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Female,3788.0,196.0,39.0,rkqcctujluuee,<=50K
51.0,Private,47517.0,Some-college,10,Married-civ-spouse,Sales,Wife,White,Male,19089.0,124.0,34.0,wgvyigbrftrd,<=50K
44.0,Private,211439.0,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Male,358.0,46.0,57.0,xzfcaolmxfgp,<=50K
23.0,Private,109711.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,3242.0,96.0,64.0,zshkhygoldb,<=50K
64.0,Private,208287.0,11th,9,Married-civ-spouse,Protective-serv,Husband,White,Female,2283.0,2231.0,39.0,mspgmcwzahkd,<=50K
46.0,Self-emp-inc,90642.0,Some-college,13,Never-married,Sales,Own-child,White,Male,1194.0,1504.0,40.0,qs,>50K
87.0,Local-gov,182282.0,11th,10,Married-civ-spouse,Other-service,Not-in-family,White,Male,2293.0,184.0,42.0,hpujqecalyfk,>50K
23.0,Private,67360.0,Bachelors,11,Separated,Machine-op-inspct,Own-child,White,Female,797.0,121.0,8.0,zdajzeyyebal,<=50K
57.0,Private,163970.0,Assoc-acdm,14,Never-married,Machine-op-inspct,Own-child,White,Female,1668.0,43.0,29.0,cqdbammddzwv,<=50K
21.0,Private,132097.0,Assoc-voc,9,Divorced,Craft-repair,Husband,White,Male,3276.0,9.0,35.0,fhaewsnghdwmq,<=50K
41.0,Private,88079.0,HS-grad,13,Divorced,Other-service,Husband,Black,Female,2382.0,29.0,52.0,cbeopxptviti,>50K
24.0,Self-emp-inc,268851.0,HS-grad,1,Widowed,Craft-repair,Not-in-family,White,Female,2780.0,97.0,40.0,tczgsofkdbgvy,<=50K
55.0,Federal-gov,447482.0,HS-grad,3,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,52717.0,147.0,17.0,okxoswcxhqdri,<=50K
51.0,Private,86938.0,Some-college,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,4103.0,49.0,38.0,fxbnpfwvhkvt,>50K
41.0,Local-gov,272938.0,Bachelors,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,1717.0,149.0,37.0,tdrmpggocvdt,<=50K
33.0,Private,17197.0,Masters,9,Never-married,Other-service,Husband,White,Female,4065.0,188.0,16.0,tbhjxvaqvhzt,<=50K
18.0,State-gov,224181.0,Some-college,9,Never-married,Sales,Not-in-family,White,Female,400.0,165.0,36.0,szjihmsknmagc,<=50K
44.0,Private,284724.0,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Female,2139.0,1835.0,37.0,iyovumaikufkw,>50K
33.0,Self-emp-inc,141025.0,HS-grad,11,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,1762.0,141.0,43.0,wves,>50K
45.0,Local-gov,209540.0,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,2258.0,215.0,18.0,puyfyzsscrptd,<=50K
55.0,Private,308383.0,HS-grad,13,Never-married,Adm-clerical,Husband,White,Male,4168.0,193.0,38.0,wqrooifelffo,<=50K
66.0,Private,15328.0,HS-grad,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,2562.0,74.0,36.0,ejoqyvzjquan,<=50K
55.0,Private,58171.0,HS-grad,13,Married-civ-spouse,Other-service,Not-in-family,White,Male,4936.0,149.0,35.0,dcknqcgqvyug,<=50K
20.0,Private,233979.0,HS-grad,9,Never-married,Protective-serv,Husband,White,Male,39307.0,36.0,52.0,rtussft,<=50K
29.0,Private,224627.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,594.0,121.0,30.0,rbpqnikftegygtrlzakvbaapa,<=50K
48.0,Private,285713.0,1st-4th,13,Never-married,Exec-managerial,Not-in-family,White,Male,1584.0,2473.0,51.0,chbrbdkuttjf,<=50K
21.0,Private,361645.0,Assoc-voc,10,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,114.0,95.0,37.0,pclrrepzbady,>50K
38.0,Private,102944.0,Some-college,5,Married-civ-spouse,Prof-specialty,Own-child,White,Male,3669.0,96.0,8.0,cgacowcmyre,<=50K
18.0,Private,141739.0,Masters,10,Never-married,Craft-repair,Wife,Black,Male,96.0,144.0,50.0,adxfxdhgjqytt,>50K
24.0,Private,181376.0,Bachelors,9,Married-civ-spouse,Other-service,Husband,White,Female,4430.0,184.0,40.0,ujbuhavnebhdk,<=50K
18.0,Federal-gov,167891.0,Bachelors,14,Separated,Adm-clerical,Husband,White,Male,967.0,102.0,50.0,ulvqkaiinuedc,<=50K
51.0,Private,933217.0,Some-college,1,Never-married,Handlers-cleaners,Husband,White,Female,2069.0,32.0,38.0,cfsvjjqkdhxb,>50K
28.0,Private,184500.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,310.0,164.0,36.0,zuhwhpcopomt,<=50K
29.0,Private,98626.0,HS-grad,11,Separated,Farming-fishing,Not-in-family,White,Female,1556.0,164.0,34.0,xtmmwcoeovvqs,>50K
62.0,Private,117358.0,Bachelors,9,Married-civ-spouse,Exec-managerial,Own-child,White,Male,1948.0,208.0,34.0,arrkjembbpciq,<=50K
44.0,Local-gov,448122.0,11th,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,261.0,86.0,40.0,nvlzrspzgfkj,>50K
20.0,Private,118360.0,HS-grad,13,Never-married,Craft-repair,Unmarried,White,Female,3838.0,101.0,39.0,cyxguugfrfvqm,<=50K
23.0,Private,193154.0,HS-grad,13,Never-married,Adm-clerical,Husband,White,Male,3557.0,118.0,44.0,wusphehrqlgbs,<=50K
41.0,Private,360294.0,Some-college,1,Separated,Craft-repair,Husband,White,Male,1789.0,194.0,39.0,olqxgtdrres,<=50K
42.0,?,198835.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4176.0,153.0,51.0,rcdrrtoshkii,<=50K
26.0,Private,169647.0,10th,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,387.0,5.0,36.0,ycovofeehwvz,<=50K
62.0,Local-gov,153474.0,Bachelors,13,Never-married,Prof-specialty,Husband,White,Female,270.0,45.0,59.0,eomndnidjhys,<=50K
41.0,Private,119014.0,Bachelors,10,Never-married,Other-service,Not-in-family,White,Female,1775.0,186.0,23.0,krdlklzttvde,<=50K
35.0,Private,218433.0,Assoc-voc,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,4509.0,128.0,35.0,uvjrmhnrnbwvl,<=50K
