User ID,Gender,Age,EstimatedSalary,Purchased
184,Female,49,97000,1
185,Female,44,89000,1
186,Male,57,106000,1
187,Female,44,68000,0
188,Male,32,66000,0
189,Female,46,43000,0
190,Male,44,72000,1
191,Female,19,56000,0
192,Female,25,34000,0
193,Female,46,22000,0
194,Male,49,69000,1
195,Female,37,70000,1
196,Female,42,66000,1
197,Female,40,134000,1
198,Male,39,15000,0
199,Male,20,124000,1
200,Female,30,21000,0
201,Male,58,60000,0
202,Male,28,88000,0
203,Female,51,132000,1
204,Female,50,61000,1
205,Female,26,15000,0
206,Male,55,139000,1
207,Female,18,29000,0
208,Male,38,92000,1
209,Female,45,110000,1
210,Male,43,56000,1
211,Male,44,63000,1
212,Male,35,69000,0
213,Male,33,54000,0
214,Male,56,80000,0
215,Female,32,26000,1
216,Male,47,46000,0
217,Female,43,85000,1
218,Male,49,15000,0
219,Female,52,40000,1
220,Female,60,148000,1
221,Male,25,44000,0
222,Female,51,67000,1
223,Male,23,77000,0
224,Female,40,121000,1
225,Male,35,99000,1
226,Female,47,97000,0
227,Male,44,93000,1
228,Female,54,123000,1
229,Female,49,84000,1
230,Male,20,72000,0
231,Male,40,29000,0
232,Male,52,21000,1
233,Female,41,61000,1
234,Male,44,89000,1
235,Female,39,118000,0
236,Female,32,16000,0
237,Male,22,98000,0
238,Male,51,45000,1
239,Female,25,105000,0
240,Female,48,108000,1
241,Male,56,121000,1
242,Male,30,15000,0
243,Female,26,114000,0
244,Female,35,113000,0
245,Female,24,62000,0
246,Female,28,40000,0
247,Male,43,18000,0
248,Female,48,27000,0
249,Male,40,99000,0
250,Male,39,136000,1
251,Female,34,89000,0
252,Male,31,44000,0
253,Male,38,74000,1
254,Male,32,38000,0
255,Male,31,100000,0
256,Male,41,86000,1
257,Female,40,15000,0
258,Male,27,29000,0
259,Female,39,49000,0
260,Male,39,114000,0
261,Male,37,15000,0
262,Female,27,15000,0
263,Male,37,60000,0
264,Male,28,15000,0
265,Female,51,57000,1
266,Male,44,57000,0
267,Female,52,23000,1
268,Female,51,64000,0
269,Female,18,31000,0
270,Female,31,58000,0
271,Female,30,130000,0
272,Male,21,98000,0
273,Male,33,115000,1
274,Female,59,115000,1
275,Female,31,90000,0
276,Male,44,61000,0
277,Male,41,79000,0
278,Male,45,61000,0
279,Female,43,110000,1
280,Female,34,88000,1
281,Female,56,35000,1
282,Male,35,110000,1
283,Female,23,47000,0
284,Female,60,68000,1
285,Female,34,48000,0
286,Female,46,41000,1
287,Female,38,15000,0
288,Male,34,117000,0
289,Female,35,23000,1
290,Female,21,69000,0
291,Male,43,78000,0
292,Female,40,63000,0
293,Female,43,90000,0
294,Female,32,15000,0
295,Female,18,48000,0
296,Male,46,150000,1
297,Female,44,115000,1
298,Male,50,60000,1
299,Male,34,26000,0
300,Female,18,42000,0
301,Female,18,31000,0
302,Male,33,15000,0
303,Female,43,126000,1
304,Female,31,44000,0
305,Female,31,49000,1
306,Male,25,73000,0
307,Female,60,90000,0
308,Female,36,68000,1
309,Female,49,94000,0
310,Male,59,15000,1
311,Female,24,64000,0
312,Female,32,87000,1
313,Female,34,92000,1
314,Male,37,48000,0
315,Female,21,94000,0
316,Female,43,93000,1
317,Female,50,38000,1
318,Male,41,25000,0
319,Male,19,46000,0
320,Male,34,62000,1
321,Male,47,15000,0
322,Male,42,44000,0
323,Male,32,92000,1
324,Male,34,55000,0
325,Female,33,28000,0
326,Female,39,74000,1
327,Female,47,75000,1
328,Female,53,86000,1
329,Male,40,42000,0
330,Male,20,47000,0
331,Female,53,101000,1
332,Male,33,84000,0
333,Male,43,99000,1
334,Female,48,27000,0
335,Female,47,90000,1
336,Female,28,101000,1
337,Male,39,82000,1
338,Female,52,150000,1
339,Female,50,109000,1
340,Female,39,91000,0
341,Male,43,52000,0
342,Female,59,118000,1
343,Male,33,69000,1
344,Male,35,73000,0
345,Female,29,91000,1
346,Female,60,15000,1
347,Male,47,54000,1
348,Male,38,144000,0
349,Female,31,48000,0
350,Male,38,84000,1
351,Male,30,24000,0
352,Male,28,122000,1
353,Male,52,47000,1
354,Female,32,96000,0
355,Male,40,102000,1
356,Male,41,87000,1
357,Female,39,105000,0
358,Male,39,49000,1
359,Female,42,91000,1
360,Male,40,87000,0
361,Male,21,92000,1
362,Male,25,125000,0
363,Male,35,95000,0
364,Male,33,21000,0
365,Female,59,91000,1
366,Male,18,71000,0
367,Male,29,75000,0
368,Female,40,119000,1
369,Female,44,58000,1
370,Male,44,88000,1
371,Female,25,39000,0
372,Male,40,146000,0
373,Male,41,133000,1
374,Male,31,47000,0
375,Female,29,47000,0
376,Male,28,110000,0
377,Female,22,67000,0
378,Female,45,150000,1
379,Male,34,73000,0
380,Female,46,48000,0
381,Female,38,113000,1
382,Female,44,83000,1
383,Female,34,50000,0
384,Female,39,113000,0
385,Male,30,24000,0
386,Male,44,74000,0
387,Male,49,148000,1
388,Female,45,63000,0
389,Female,35,90000,1
390,Female,27,89000,0
391,Female,42,73000,1
392,Female,32,124000,1
393,Male,37,110000,1
394,Male,20,54000,0
395,Male,35,33000,0
396,Female,45,42000,1
397,Female,54,110000,0
398,Female,30,74000,0
399,Female,44,79000,0
400,Male,46,110000,1
401,Female,29,55000,0
402,Male,44,19000,0
403,Male,48,65000,1
404,Male,27,97000,1
405,Male,55,57000,1
406,Female,47,124000,0
407,Male,22,63000,0
408,Female,40,25000,1
409,Female,18,15000,0
410,Male,28,56000,0
411,Female,32,112000,0
412,Male,18,48000,0
413,Female,38,69000,0
414,Female,41,69000,1
415,Female,29,39000,0
416,Male,46,27000,0
417,Female,55,54000,1
418,Male,24,52000,0
419,Male,39,104000,1
420,Male,24,23000,0
421,Female,38,80000,1
422,Female,39,93000,1
423,Male,34,58000,0
424,Female,42,43000,1
425,Female,31,104000,0
426,Male,34,34000,0
427,Male,50,50000,1
428,Male,18,101000,0
429,Male,60,150000,1
430,Male,47,121000,1
431,Male,26,72000,0
432,Female,45,25000,1
433,Male,55,52000,0
434,Female,52,51000,1
435,Female,37,41000,0
436,Female,55,124000,1
437,Female,32,41000,0
438,Male,34,71000,0
439,Male,30,51000,0
440,Male,42,64000,1
441,Female,50,87000,1
442,Female,58,42000,1
443,Female,42,52000,0
444,Female,33,63000,0
445,Female,52,100000,1
446,Male,25,72000,0
447,Female,53,53000,1
448,Female,57,92000,1
449,Male,19,59000,0
450,Female,40,41000,0
451,Female,42,57000,1
452,Male,50,136000,1
453,Female,37,109000,0
454,Female,38,87000,0
455,Male,46,58000,1
456,Female,54,130000,1
457,Female,41,85000,0
458,Female,18,91000,0
459,Female,39,65000,0
460,Male,48,36000,1
461,Male,36,120000,0
462,Female,34,62000,0
463,Female,29,40000,0
464,Female,36,20000,0
465,Male,29,15000,0
466,Male,41,92000,0
467,Male,28,76000,1
468,Female,36,16000,0
469,Male,27,15000,0
470,Male,40,22000,0
471,Female,33,51000,0
472,Female,56,68000,1
473,Male,31,47000,0
474,Female,41,69000,0
475,Male,34,95000,0
476,Male,29,97000,0
477,Male,50,88000,1
478,Female,39,34000,0
479,Male,56,64000,0
480,Female,44,65000,1
481,Male,43,86000,1
482,Male,44,43000,0
483,Male,38,71000,1
484,Female,30,37000,0
485,Female,60,77000,1
486,Male,28,56000,0
487,Male,28,42000,0
488,Male,51,75000,0
489,Male,51,23000,0
490,Female,18,15000,0
491,Male,44,130000,1
492,Male,35,68000,1
493,Male,37,105000,1
494,Female,19,25000,0
495,Male,33,85000,1
496,Female,42,76000,1
497,Male,35,15000,0
498,Female,40,36000,0
499,Female,34,77000,0
500,Female,33,89000,0
501,Female,34,93000,0
502,Female,31,96000,0
503,Male,44,15000,1
504,Female,27,42000,0
505,Female,39,119000,1
506,Female,30,122000,0
507,Male,34,32000,0
508,Female,60,79000,1
509,Male,51,35000,0
510,Female,44,23000,1
511,Female,53,38000,0
512,Male,30,82000,0
513,Female,35,46000,0
514,Female,60,79000,1
515,Female,33,66000,0
516,Male,34,95000,0
517,Male,24,103000,0
518,Male,39,55000,0
519,Female,28,15000,0
520,Male,36,38000,0
521,Female,40,71000,1
522,Female,43,110000,1
523,Female,33,150000,1
524,Female,42,76000,1
525,Female,27,102000,1
526,Female,42,43000,0
527,Female,27,22000,0
528,Female,34,33000,1
529,Male,34,80000,0
530,Male,21,110000,0
531,Female,28,126000,0
532,Male,35,15000,0
533,Female,54,124000,1
534,Female,37,54000,1
535,Male,27,67000,0
536,Female,35,47000,1
537,Male,38,19000,0
538,Female,45,94000,1
539,Male,31,64000,1
540,Female,43,41000,0
541,Female,29,77000,1
542,Female,18,76000,0
543,Male,39,63000,0
544,Male,35,41000,0
545,Male,38,60000,1
546,Female,31,46000,1
547,Female,36,63000,1
548,Female,29,57000,0
549,Female,39,62000,0
550,Female,38,57000,1
551,Female,45,64000,1
552,Male,36,51000,0
553,Female,37,46000,0
554,Male,20,146000,0
555,Male,26,91000,0
556,Male,38,108000,0
557,Male,40,78000,0
558,Male,51,27000,0
559,Female,48,37000,0
560,Female,44,77000,1
561,Male,30,80000,0
562,Female,51,68000,0
563,Female,42,85000,1
564,Female,32,51000,0
565,Male,31,103000,0
566,Male,44,38000,0
567,Male,25,63000,0
568,Female,53,150000,1
569,Male,18,57000,0
570,Female,56,50000,1
571,Female,41,98000,1
572,Female,42,121000,0
573,Male,29,50000,0
574,Male,41,83000,1
575,Male,18,15000,0
576,Female,42,103000,0
577,Female,21,75000,0
578,Female,40,79000,0
579,Female,26,61000,0
580,Male,31,15000,0
581,Male,24,124000,0
582,Female,50,47000,1
583,Female,44,22000,0
584,Male,35,15000,0
585,Male,35,15000,0
586,Male,50,27000,0
587,Female,45,92000,1
588,Female,27,86000,0
589,Male,55,85000,0
590,Female,27,120000,0
591,Male,41,74000,0
592,Male,32,34000,0
593,Male,48,89000,1
594,Female,50,39000,0
595,Male,41,41000,0
596,Male,48,86000,1
597,Female,33,88000,0
598,Female,44,95000,1
599,Male,32,88000,0
600,Female,30,30000,0
601,Male,41,108000,1
602,Female,34,77000,0
603,Female,43,85000,0
604,Male,36,57000,1
605,Male,38,71000,1
606,Male,44,107000,1
607,Female,46,38000,0
608,Female,43,94000,1
609,Male,36,68000,1
610,Male,52,15000,1
611,Male,38,146000,1
612,Male,45,35000,0
613,Female,43,91000,1
614,Female,43,98000,1
615,Male,18,40000,0
616,Female,47,125000,1
617,Male,38,15000,0
618,Male,23,15000,0
619,Female,33,121000,1
620,Male,35,75000,1
621,Male,26,82000,0
622,Female,47,100000,1
623,Male,33,73000,0
624,Female,32,41000,1
625,Female,34,106000,1
626,Male,26,15000,0
627,Female,54,31000,0
628,Female,41,67000,0
629,Male,44,67000,0
630,Male,34,60000,0
631,Female,39,86000,0
632,Female,47,42000,1
633,Female,45,113000,1
634,Female,42,84000,1
635,Female,27,39000,0
636,Male,19,45000,0
637,Female,32,84000,1
638,Male,35,45000,0
639,Male,42,79000,1
640,Male,22,94000,0
641,Female,25,82000,0
642,Male,45,63000,1
643,Female,37,71000,1
644,Female,42,91000,0
645,Male,55,88000,1
646,Male,43,75000,1
647,Male,27,76000,1
648,Female,38,69000,1
649,Male,25,82000,0
650,Female,35,79000,1
651,Female,32,28000,0
652,Male,52,149000,1
653,Female,31,21000,0
654,Male,51,37000,1
655,Female,49,99000,1
656,Male,30,101000,0
657,Male,58,47000,1
658,Female,25,23000,0
659,Male,35,96000,0
660,Male,49,124000,1
661,Male,31,15000,0
662,Male,49,29000,0
663,Male,39,61000,1
664,Female,43,82000,0
665,Male,26,83000,1
666,Female,39,62000,1
667,Male,31,125000,0
668,Male,33,15000,0
669,Male,20,28000,0
670,Male,30,90000,1
671,Female,54,50000,1
672,Female,41,128000,0
673,Male,35,121000,0
674,Male,46,70000,0
675,Female,39,130000,0
676,Female,42,20000,0
677,Male,30,64000,0
678,Female,30,136000,1
679,Male,35,41000,1
680,Male,30,57000,0
681,Female,34,40000,0
682,Male,38,120000,1
683,Male,49,75000,0
684,Male,28,36000,0
685,Female,33,103000,0
686,Female,28,88000,0
687,Female,43,83000,0
688,Male,42,40000,1
689,Female,18,34000,0
690,Male,22,106000,0
691,Male,39,23000,0
692,Female,43,117000,1
693,Female,25,31000,0
694,Female,22,77000,0
695,Male,18,38000,0
696,Male,31,49000,0
697,Female,31,35000,0
698,Female,35,114000,1
699,Male,43,77000,0
700,Male,54,97000,1
701,Male,42,51000,0
702,Male,25,44000,0
703,Male,18,34000,0
704,Male,18,73000,0
705,Male,30,105000,0
706,Male,30,75000,0
707,Female,19,15000,0
708,Male,34,65000,0
709,Male,23,32000,0
710,Female,38,132000,1
711,Male,38,100000,0
712,Female,42,121000,0
713,Female,21,83000,0
714,Female,41,51000,1
715,Female,49,22000,1
716,Male,37,70000,1
717,Female,35,88000,0
718,Male,35,48000,0
719,Female,47,87000,1
720,Female,37,52000,0
721,Male,28,62000,0
722,Female,44,95000,0
723,Female,47,75000,1
724,Female,48,89000,1
725,Male,34,100000,0
726,Male,51,67000,1
727,Female,46,19000,0
728,Male,43,23000,0
729,Male,36,45000,0
730,Female,39,15000,0
731,Male,26,26000,1
732,Female,45,19000,1
733,Female,49,63000,1
734,Male,35,60000,0
735,Male,27,57000,0
736,Female,29,45000,0
737,Male,30,71000,0
738,Female,38,59000,0
739,Female,43,102000,1
740,Male,43,40000,0
741,Male,41,150000,1
742,Male,24,92000,0
743,Male,34,87000,0
744,Male,38,58000,0
745,Male,36,21000,0
746,Female,26,136000,1
747,Female,45,90000,0
748,Male,37,123000,0
749,Female,27,129000,0
750,Male,36,69000,0
751,Female,37,68000,1
752,Female,22,15000,0
753,Male,30,90000,0
754,Male,44,61000,1
755,Female,32,65000,0
756,Female,41,100000,0
757,Male,49,96000,1
758,Male,32,99000,1
759,Female,49,97000,1
760,Male,33,65000,0
761,Male,49,72000,0
762,Male,30,64000,0
763,Female,53,83000,1
764,Male,32,15000,0
765,Female,35,72000,1
766,Female,44,113000,1
767,Female,43,72000,1
768,Male,40,88000,0
769,Female,52,68000,1
770,Male,21,49000,0
771,Male,40,131000,0
772,Female,43,42000,1
773,Female,35,74000,0
774,Male,31,109000,0
775,Male,39,35000,0
776,Male,34,107000,0
777,Male,39,141000,1
778,Female,47,44000,0
779,Female,28,120000,0
780,Male,36,110000,0
781,Female,32,101000,1
782,Male,53,78000,1
783,Female,36,63000,0
784,Female,28,105000,0
785,Male,21,38000,0
786,Female,52,70000,1
787,Male,33,15000,0
788,Female,55,98000,1
789,Male,36,15000,0
790,Female,38,70000,0
791,Female,46,71000,0
792,Male,42,138000,1
793,Male,23,63000,1
794,Female,25,92000,0
795,Male,43,83000,1
796,Female,48,80000,0
797,Male,51,81000,0
798,Female,33,112000,1
799,Female,29,95000,0
800,Female,42,119000,1
801,Female,43,78000,0
802,Female,27,66000,1
803,Female,44,132000,1
804,Male,37,58000,1
805,Female,29,88000,0
806,Male,57,102000,1
807,Male,29,59000,0
808,Female,46,101000,1
809,Female,38,84000,0
810,Male,20,89000,0
811,Male,44,85000,1
812,Male,29,44000,0
813,Female,42,15000,0
814,Male,43,103000,1
815,Male,46,62000,1
816,Male,44,94000,0
817,Male,37,69000,0
818,Male,46,81000,1
819,Female,41,73000,1
820,Male,38,94000,1
821,Female,48,45000,0
822,Male,44,64000,0
823,Male,27,88000,0
824,Male,53,63000,1
825,Male,34,94000,0
826,Male,29,48000,0
827,Male,37,35000,1
828,Male,35,143000,0
829,Female,43,118000,0
830,Female,35,75000,0
831,Male,35,64000,0
832,Male,33,88000,0
833,Female,44,108000,0
834,Male,27,50000,0
835,Female,38,52000,0
836,Female,25,47000,0
837,Male,47,84000,1
838,Male,35,45000,0
839,Female,27,46000,0
840,Male,36,117000,1
841,Female,43,99000,1
842,Female,21,38000,0
843,Female,25,22000,0
844,Female,31,62000,0
845,Female,35,55000,1
846,Female,57,32000,1
847,Male,48,63000,1
848,Male,31,76000,0
849,Male,25,93000,1
850,Female,50,88000,1
851,Female,44,54000,0
852,Male,49,72000,1
853,Female,25,52000,0
854,Female,34,77000,0
855,Female,32,115000,0
856,Male,29,15000,0
857,Male,32,92000,0
858,Female,28,72000,0
859,Female,41,78000,1
860,Female,25,66000,0
861,Female,51,85000,1
862,Female,40,81000,0
863,Male,40,95000,0
864,Male,39,95000,1
865,Male,53,68000,0
866,Male,35,38000,0
867,Female,24,93000,0
868,Male,39,27000,0
869,Female,43,99000,1
870,Male,25,65000,0
871,Male,41,28000,0
872,Male,38,100000,0
873,Female,22,71000,0
874,Female,53,69000,0
875,Female,33,60000,0
876,Male,56,65000,1
877,Female,42,150000,1
878,Male,45,36000,1
879,Female,18,92000,0
880,Male,37,80000,1
881,Female,26,105000,0
882,Male,35,38000,0
883,Female,35,68000,0
884,Female,52,87000,1
885,Female,40,15000,0
886,Female,42,31000,0
887,Female,21,52000,0
888,Male,18,90000,0
889,Male,39,18000,0
890,Female,45,56000,1
891,Male,29,87000,0
892,Male,27,58000,0
893,Female,48,101000,0
894,Female,32,29000,0
895,Male,41,27000,0
896,Male,40,51000,1
897,Male,39,47000,0
898,Female,55,119000,1
899,Female,39,65000,0
900,Male,37,62000,1
901,Male,18,91000,0
902,Female,32,101000,0
903,Male,30,117000,1
904,Female,28,80000,0
905,Male,35,107000,1
906,Female,41,64000,1
907,Male,30,15000,0
908,Male,44,108000,1
909,Female,54,41000,1
910,Female,26,23000,0
911,Male,44,112000,1
912,Female,55,141000,1
913,Male,46,16000,0
914,Female,44,99000,1
915,Female,36,35000,0
916,Male,57,80000,1
917,Female,28,88000,0
918,Male,49,45000,1
919,Female,38,71000,0
920,Female,55,75000,1
921,Female,22,110000,0
922,Male,40,15000,0
923,Female,18,24000,0
924,Female,39,32000,1
925,Male,25,77000,0
926,Female,30,92000,0
927,Male,22,35000,0
928,Male,45,15000,0
929,Male,47,88000,0
930,Male,46,65000,1
931,Female,35,53000,1
932,Male,18,28000,0
933,Male,28,96000,0
934,Male,22,78000,0
935,Female,44,45000,0
936,Female,51,60000,1
937,Male,45,79000,1
938,Female,30,65000,0
939,Male,32,46000,0
940,Male,43,70000,0
941,Female,38,139000,0
942,Male,33,72000,0
943,Male,35,111000,0
944,Female,39,72000,0
945,Male,41,26000,0
946,Female,24,32000,0
947,Male,43,15000,0
948,Female,48,67000,0
949,Male,60,15000,0
950,Female,39,80000,1
951,Female,38,51000,1
952,Male,28,48000,0
953,Female,56,91000,1
954,Male,46,114000,1
955,Female,40,144000,1
956,Male,40,31000,0
957,Male,28,71000,0
958,Male,29,52000,1
959,Male,18,51000,0
960,Female,45,55000,1
961,Male,37,105000,1
962,Male,50,100000,0
963,Female,55,70000,1
964,Male,30,100000,0
965,Female,55,44000,1
966,Male,44,36000,1
967,Male,43,73000,0
968,Female,28,78000,0
969,Female,33,21000,0
970,Male,18,40000,0
971,Male,26,106000,0
972,Male,37,56000,1
973,Female,28,56000,0
974,Male,25,52000,0
975,Male,51,110000,1
976,Male,51,63000,1
977,Female,48,132000,1
978,Male,23,29000,0
979,Female,41,95000,0
980,Female,39,81000,0
981,Female,51,93000,0
982,Male,43,69000,0
983,Male,34,91000,1
984,Male,25,78000,0
985,Female,35,85000,1
986,Female,34,27000,1
987,Male,45,89000,0
988,Female,53,146000,1
989,Female,50,72000,0
990,Female,51,79000,1
991,Male,30,132000,0
992,Male,34,55000,1
993,Female,60,68000,0
994,Male,36,27000,0
995,Male,34,75000,0
996,Male,34,66000,1
997,Male,18,68000,0
998,Male,23,100000,0
999,Female,50,47000,0
